Unnamed: 0,Opponent,Resultado,Tm,Opp,W,L,Team,Is_Playoffs,Previous_Streak,Previous_Tm,Previous_Opp,Score_Starters_Team,Score_Starters_Opp,Score_Bench_Team,Score_Bench_Opp,PCA_Team_1,PCA_Opp_1
1961,0,W,136,121,20,35,25,False,-6.0,106.0,124.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
1962,3,L,109,120,22,37,25,False,1.0,131.0,122.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
1963,28,W,157,153,23,36,25,False,2.0,116.0,99.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
1964,15,L,129,133,24,38,25,False,-3.0,95.0,112.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
1965,14,L,105,118,24,39,25,False,-1.0,107.5,118.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
1966,4,L,117,123,24,41,25,False,-1.0,115.0,131.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
1967,13,W,117,110,24,40,25,False,2.0,121.7,116.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
1968,26,L,104,119,25,42,25,False,-4.0,104.0,129.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
1969,27,W,104,102,25,41,25,False,-1.0,116.0,118.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
1970,11,L,108,119,26,43,25,False,-1.0,118.0,131.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
1971,17,L,139,149,26,44,25,False,-4.0,90.0,115.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
1972,9,W,110,108,27,44,25,False,-2.0,116.0,115.5,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
1973,10,W,123,120,30,44,25,False,1.0,129.7,112.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
1974,14,L,111,112,31,46,25,False,-2.0,106.7,118.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
1975,7,W,116,97,33,45,25,False,-1.0,110.3,113.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
1976,17,L,121,127,34,47,25,False,-2.0,114.5,132.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
1977,9,L,94,100,34,48,25,False,1.0,114.0,113.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
1978,6,L,120,130,34,49,25,False,-1.0,105.3,112.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
1979,28,L,83,98,0,2,26,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
1980,1,W,115,83,0,1,26,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
1981,6,L,95,103,1,3,26,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
1982,3,L,108,111,1,4,26,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
1983,11,W,118,100,1,3,26,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
1984,11,W,97,94,3,3,26,False,1.0,118.0,100.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
1985,28,W,109,100,5,3,26,False,-1.0,83.0,98.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
1986,5,L,101,102,6,5,26,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
1987,2,L,103,116,6,6,26,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
1988,1,L,88,104,6,7,26,False,1.0,115.0,83.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
1989,8,L,121,127,7,8,26,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
1990,27,L,103,119,7,10,26,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
1991,9,L,104,119,8,11,26,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
1992,14,W,126,113,8,10,26,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
1993,11,L,97,114,9,12,26,False,3.0,107.5,97.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
1994,1,L,97,109,9,13,26,False,-3.0,101.5,93.5,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
1995,14,L,91,98,9,14,26,False,1.0,126.0,113.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
1996,16,W,97,93,9,13,26,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
1997,28,W,102,90,10,13,26,False,5.0,96.0,99.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
1998,2,L,129,131,13,16,26,False,-2.0,103.0,116.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
1999,9,W,119,100,13,15,26,False,-1.0,104.0,119.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2000,5,L,99,144,14,17,26,False,-1.0,101.0,102.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2001,12,W,116,108,14,17,26,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2002,16,W,117,111,17,17,26,False,1.0,97.0,93.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2003,27,W,122,108,18,17,26,False,-3.0,103.0,119.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2004,8,L,87,103,20,20,26,False,-1.0,121.0,127.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2005,16,W,103,96,20,19,26,False,4.0,107.0,102.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2006,15,L,99,104,21,21,26,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2007,6,L,98,102,21,22,26,False,-1.0,95.0,103.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2008,28,W,109,105,21,21,26,False,2.0,98.0,96.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2009,4,W,125,113,22,22,26,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2010,3,L,105,111,23,24,26,False,-2.0,108.0,111.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2011,15,W,124,120,23,23,26,False,-1.0,99.0,104.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2012,0,W,106,100,24,23,26,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2013,15,W,110,106,25,23,26,False,1.0,111.5,112.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2014,3,W,127,120,26,23,26,False,-1.0,106.5,111.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2015,0,W,125,114,27,23,26,False,2.0,106.0,100.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2016,4,W,116,101,28,23,26,False,1.0,125.0,113.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2017,10,W,139,120,30,23,26,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2018,7,L,109,110,31,25,26,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2019,17,W,103,91,31,25,26,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2020,4,L,93,125,32,27,26,False,6.0,120.5,107.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2021,0,L,100,127,32,28,26,False,5.0,115.5,107.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2022,2,W,133,97,32,27,26,False,-1.0,116.0,123.5,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2023,2,W,109,108,33,27,26,False,1.0,121.7,114.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2024,8,L,106,108,34,29,26,False,-2.0,104.0,115.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2025,5,L,96,104,34,31,26,False,-1.0,100.0,123.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2026,7,W,127,115,36,30,26,False,-1.0,109.0,110.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2027,13,W,114,103,37,30,26,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2028,12,W,103,100,38,30,26,False,1.0,116.0,108.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2029,13,L,123,128,39,32,26,False,4.0,114.0,103.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2030,3,L,99,113,40,33,26,False,4.0,113.3,114.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2031,5,W,117,104,40,32,26,False,-3.0,98.7,116.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2032,11,W,131,91,41,32,26,False,-1.0,104.0,102.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2033,1,W,115,112,42,32,26,False,-2.0,100.0,98.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2034,17,W,125,102,43,32,26,False,1.0,103.0,91.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2035,15,L,109,114,45,34,26,False,3.0,111.0,110.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2036,0,W,118,108,45,33,26,False,-2.0,110.3,113.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2037,10,W,117,115,47,33,26,False,8.0,139.0,120.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2038,7,W,122,110,2,0,27,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2039,10,W,122,91,3,0,27,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2040,3,L,99,107,4,2,27,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2041,16,W,107,95,4,1,27,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2042,0,W,116,98,6,1,27,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2043,15,L,115,118,7,3,27,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2044,0,W,110,98,7,3,27,False,3.0,116.0,98.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2045,11,L,100,111,8,5,27,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2046,15,L,105,111,8,6,27,False,-1.0,115.0,118.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2047,14,L,118,119,11,7,27,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2048,1,W,137,130,14,7,27,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2049,5,W,109,108,15,7,27,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2050,17,W,136,104,16,7,27,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2051,28,W,123,98,18,7,27,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2052,12,W,124,103,19,7,27,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2053,28,L,103,109,20,10,27,False,7.0,123.0,98.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2054,4,W,112,102,20,9,27,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2055,17,W,128,116,21,9,27,False,5.0,136.0,104.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2056,6,W,120,116,22,9,27,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2057,17,W,120,108,25,9,27,False,2.0,132.0,110.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2058,9,L,116,123,26,11,27,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2059,7,W,115,109,27,10,27,False,3.0,122.0,110.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2060,11,L,113,125,28,13,27,False,-1.0,100.0,111.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2061,8,L,116,126,28,14,27,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2062,5,L,91,111,28,15,27,False,4.0,109.0,108.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2063,7,W,125,102,28,14,27,False,2.0,118.5,109.5,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2064,13,L,95,101,29,16,27,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2065,10,L,111,116,29,17,27,False,4.0,122.0,91.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2066,8,W,111,101,29,16,27,False,-3.0,116.0,126.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2067,9,L,92,94,30,18,27,False,-1.0,116.0,123.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2068,14,L,109,119,30,21,27,False,-1.0,118.0,119.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2069,17,L,106,126,30,22,27,False,6.0,128.0,109.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2070,7,W,108,104,30,21,27,False,1.0,120.7,107.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2071,2,W,125,102,31,21,27,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2072,9,W,111,85,33,21,27,False,-1.0,104.0,108.5,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2073,10,W,135,101,35,21,27,False,-2.0,116.5,103.5,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2074,13,L,101,106,36,23,27,False,-1.0,95.0,101.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2075,6,W,114,109,36,22,27,False,3.0,120.0,116.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2076,10,W,132,127,38,22,27,False,6.0,122.7,102.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2077,6,L,103,111,40,25,27,False,1.0,117.0,112.5,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2078,16,L,111,117,42,27,27,False,1.0,107.0,95.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2079,3,W,125,110,42,26,27,False,-1.0,99.0,107.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2080,12,W,121,92,43,26,27,False,8.0,124.0,103.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2081,2,L,106,114,45,28,27,False,2.0,125.0,102.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2082,1,L,97,125,45,29,27,False,3.0,137.0,130.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2083,4,L,101,107,45,30,27,False,1.0,112.0,102.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2084,6,L,100,114,45,31,27,False,-1.0,112.3,112.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2085,12,L,115,121,45,32,27,False,2.0,122.5,97.5,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2086,13,W,122,109,45,31,27,False,-1.0,98.0,103.5,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2087,9,L,107,111,46,33,27,False,4.0,106.3,100.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2088,14,W,121,115,46,32,27,False,-4.0,113.5,119.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2089,6,W,99,93,0,0,27,True,-4.0,105.7,111.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2090,6,L,104,110,1,2,27,True,1.0,100.7,106.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2091,6,L,118,126,1,3,27,True,-1.0,101.0,105.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2092,6,W,100,99,1,2,27,True,-2.0,107.0,109.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2093,6,L,77,102,2,4,27,True,1.0,107.3,111.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2094,6,L,96,98,2,5,27,True,-1.0,98.3,109.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2095,11,W,135,134,1,0,28,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2096,2,L,90,104,2,2,28,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2097,1,W,116,107,2,1,28,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2098,0,W,122,111,3,1,28,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2099,1,W,115,112,4,1,28,False,1.0,116.0,107.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2100,0,L,111,118,5,3,28,False,2.0,122.0,111.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2101,14,W,115,87,5,3,28,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2102,16,W,101,94,6,3,28,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2103,5,W,97,94,7,3,28,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2104,4,L,87,97,10,5,28,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2105,15,L,97,112,10,6,28,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2106,15,W,103,100,10,5,28,False,-2.0,97.0,112.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2107,4,L,103,109,11,7,28,False,-1.0,87.0,97.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2108,6,W,120,114,12,7,28,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2109,17,W,115,107,13,8,28,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2110,5,L,101,116,14,10,28,False,3.0,97.0,94.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2111,11,L,110,116,14,12,28,False,2.0,135.0,134.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2112,8,W,119,116,14,11,28,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2113,7,L,107,113,15,14,28,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2114,15,L,112,119,17,18,28,False,1.0,100.0,106.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2115,5,W,110,93,17,17,28,False,-1.0,99.0,105.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2116,3,L,119,120,18,19,28,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2117,4,W,124,121,18,18,28,False,-1.0,95.0,103.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2118,10,L,111,114,19,20,28,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2119,3,L,122,130,19,21,28,False,-1.0,119.0,120.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2120,2,L,118,119,23,23,28,False,-1.0,90.0,104.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2121,1,L,87,116,23,25,28,False,3.0,115.5,109.5,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2122,12,L,115,116,23,26,28,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2123,14,L,95,115,23,27,28,False,1.0,115.0,87.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2124,16,L,98,112,23,28,28,False,2.0,101.0,94.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2125,15,L,100,121,24,30,28,False,-2.0,104.0,110.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2126,2,W,113,112,24,29,28,False,-1.0,104.0,111.5,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2127,8,W,103,94,25,30,28,False,1.0,119.0,116.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2128,11,L,108,113,26,32,28,False,-3.0,122.5,125.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2129,2,W,117,103,26,31,28,False,1.0,107.0,111.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2130,5,L,86,92,27,34,28,False,1.0,102.7,101.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2131,8,W,116,113,27,33,28,False,1.0,111.0,105.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2132,0,L,114,117,28,35,28,False,-1.0,116.5,114.5,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2133,11,W,133,123,28,34,28,False,-1.0,117.7,121.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2134,12,L,109,115,29,36,28,False,-4.0,115.0,116.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2135,13,L,109,122,29,37,28,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2136,9,L,112,126,29,39,28,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2137,7,L,109,127,29,40,28,False,-2.0,107.0,113.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2138,13,W,127,119,29,40,28,False,-2.0,109.0,122.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2139,10,L,97,115,30,42,28,False,-1.0,111.0,114.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2140,16,L,102,114,30,43,28,False,-6.0,99.5,103.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2141,8,W,100,97,30,42,28,False,1.0,112.7,107.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2142,9,W,123,115,31,42,28,False,-4.0,112.0,126.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2143,3,L,94,107,32,44,28,False,-2.0,120.5,125.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2144,6,W,135,103,33,43,28,False,2.0,120.0,114.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2145,1,L,102,144,34,45,28,False,-3.0,106.0,111.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2146,17,W,132,114,34,44,28,False,1.0,115.0,107.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2147,0,L,103,118,35,46,28,False,-1.0,115.7,115.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2148,4,L,108,124,35,48,28,False,1.0,104.7,109.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2149,6,W,113,87,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2150,5,L,95,101,1,2,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2151,8,W,122,104,1,1,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2152,2,L,108,117,4,5,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2153,9,L,113,127,4,8,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2154,7,L,96,105,4,10,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2155,16,W,120,100,4,9,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2156,1,W,110,99,6,9,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2157,4,W,115,105,7,9,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2158,14,W,132,100,10,9,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2159,11,W,114,111,11,10,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2160,4,L,127,130,12,13,0,False,4.0,115.0,105.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2161,17,W,121,110,12,12,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2162,2,L,105,113,13,14,0,False,-1.0,108.0,117.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2163,10,L,126,132,13,15,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2164,7,L,115,133,14,16,0,False,-6.0,96.0,105.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
2165,3,L,118,130,15,19,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
