Tm,Opp,Resultado,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10
134,137,L,0.130213772675501,0.41387791335704754,-1.734652184617029,0.6334869509157031,-0.7708740401253524,1.4114666398741498,0.6829111548391684,-0.5195121172675004,-0.2650312154888454,1.4329770382493532
108,113,L,1.7059203621495207,1.0249539037190862,-0.2630719064026435,0.35543093406482756,1.0625998505352325,1.040934335753978,-0.4575744730985701,0.18948235081927225,0.11731838272814502,1.1537505973866673
120,118,W,2.101338298302262,-1.111478227652277,0.2559008196917611,1.332036121845153,0.8383036594941004,-0.5127648593556573,2.77900144639285,-1.063163857889587,-0.09443426003303601,2.5258617320249592
109,120,L,1.8042375346390027,0.036290769888161205,0.2819358136647981,1.7096082449690535,0.6140380668601215,-0.07332095187340731,1.2196232199758361,-1.0231897312162266,-0.2085223133241444,-0.8182544911949892
111,116,L,0.7251739364421078,-1.6360401944183913,-1.8422771684252603,1.4600579239586864,-0.6883703423420716,-0.5002985123781553,-1.6086309061647606,-1.0541057747094542,1.7891759852298306,1.857504505357316
117,126,L,0.435949073140087,1.4212793186502022,-2.131598097168204,0.07061691444458586,0.0642221454395813,2.051655497078921,-0.6270091358320395,0.4123438051995539,-1.4297621895842847,-0.9086420427009975
137,115,W,2.6076215306953,1.1671057298902365,1.0740672924241381,0.46520079451221347,0.4811398702238858,-0.8130565901560143,-1.56631462801981,0.685370225167826,0.5429721314499274,0.6484005514162383
124,90,W,2.0665323709994117,0.515915640241297,1.5626950059370535,0.9584242247291844,1.061554233157864,0.41258787064037034,0.043238576331665196,-1.2679926707251337,0.7092005599839489,-0.5488770992270218
117,103,W,2.2145605177186516,2.0085691883536674,0.3914919795183872,0.3210703765563006,-0.062000672516855676,1.499798815822579,-1.6424836803760272,1.1119981018785228,0.35492663122141466,-0.8120978029546678
115,119,L,1.9425979817727115,-0.1645174803041564,-0.5034689618078662,1.1692195138026913,-0.24362537857303088,0.7561783225261243,-0.5775767884887327,-0.21238190937669488,0.31764503795375787,0.2052469457787318
112,124,L,2.1868650828732985,0.3346047425721276,-0.6029124415437601,1.705929498665764,0.9329116011574498,0.8686734210967132,-0.8036522736396998,0.003113764376468864,-2.626078643068841,-1.6947569093517667
127,104,W,1.754601801313903,0.5760595516377486,0.46358079273156755,0.36119112400181524,0.8418574283672432,0.8316158809936091,1.1054571103646191,-2.435569926568406,-0.79708852047995,0.1207478628513284
96,99,L,2.135567406973029,0.076078150068381,-0.7243901269168211,0.8921189201541588,0.6571522426401073,0.6985784027932275,0.5206407680881069,0.11837819982955403,0.10874567775269427,-0.49001565126297314
118,108,W,1.789023111364082,-0.9549045769226698,-2.006382300486927,1.53106157984832,0.6240612618100414,0.9680931729328713,-0.4768642392610291,-1.052531841758154,-1.5619323017761046,-2.357115052394646
93,137,L,-0.4132904806888329,0.9544771843286877,-2.699419322052779,1.6132932329899983,0.2925636723899996,-0.6497868647487277,1.0309154980184843,0.29911556330179584,-1.4355631483378144,0.2151789861795332
118,112,W,0.6441142244794825,1.6872417799539479,1.0325527673265016,0.6747363405378819,-1.2582102547530007,1.4915529874521374,-0.3335866452706313,-0.5867041846963972,0.6400802811056879,0.2512787419161449
108,91,W,2.254389588959378,1.34465250816504,1.2046488370428647,0.4416379736743028,-0.1760602824749413,-0.25862423379960275,-1.905452820222302,-0.7425818877185473,-1.5806158649087891,0.5821812732293238
119,106,W,1.0529698533604113,1.6956138144000645,-0.7500290721064176,1.2066383691116696,-0.6378597351371775,-1.7096811186851695,0.7968463261532305,-0.20657648044503488,-0.11300045953777944,0.730499430886184
119,123,L,3.4249655147288385,-0.456705141293783,0.34589755342238254,0.41156317250237884,1.6862811127858586,2.0767060007863716,1.2440300561158817,0.15858404315736604,-0.3429719018226098,0.4882072170828807
110,104,W,1.1977889436701405,1.9991741743511509,0.6269498684803907,1.063269034157336,-0.6797025772609687,-1.8881522410835752,0.5082693779559213,-1.5069917910419837,-0.719522613228046,0.15288200882256578
114,104,W,1.661640628518402,0.5394904213888356,0.14246239618989623,1.8435718683480886,-2.3392674997010015,0.4882696997365644,-0.6116835570777747,0.19632206526172577,1.7102671158791745,-0.9580965727262206
121,113,W,2.932927952971738,0.9718442315000728,1.1487420185378976,0.7148864409237666,0.47498900733154886,1.3691465055352996,-1.919423697869348,-0.15056511183175297,0.20209784968868272,-1.0502225709335529
143,130,W,2.4855064309107338,0.0975024093412194,0.12375492227139889,0.05737215589664564,0.7046129653984646,0.8896098868003056,1.2436459415468077,-1.0460994607280707,-0.4364460674605818,0.5881060141930073
105,125,L,1.9904517847517622,0.9707009821267663,1.2039687687878955,-0.9605089766355538,0.4313310741269638,1.2267547535641141,-2.430069071708943,-1.333617807763248,1.508922960065379,1.8576243135654122
131,110,W,1.7663087762282954,-0.0965600422003014,-0.11070869281424585,1.3491029317770271,0.3546340318973945,0.7976537361256111,-1.7566741509857153,-0.2579898557178645,-0.13449050787022876,-0.4397498260173495
129,100,W,1.2125768936410855,0.5890868592452627,-0.3019066654896221,1.1500885479255885,-1.2557932123057167,0.7799164236646517,-1.0224929488425554,-0.3331617847703713,-0.1952059647204842,-0.5629393226324251
129,106,W,2.767511872714124,-1.5539457827574914,-1.0048595391537096,0.7000427358172754,0.06017342536853027,2.469365203239664,-1.2480818983723876,-0.1206914452691037,-0.7905888609083697,-0.021024386195796933
112,120,L,2.9411630158206967,0.10781721543219415,2.095941282807681,1.2064475379589668,-0.323041186101826,0.005940211022552139,0.5491088502997099,-2.3499249390478947,0.96336066297964,-0.6329262948046227
120,95,W,2.0869055865256394,0.5034115122603022,-0.18014614811096866,-0.2756506951663506,-0.38384515035204775,1.0189986024232216,0.3029886405201515,-2.27616861150488,-1.2493488216847874,1.186264866972136
111,116,L,0.12489383529392596,0.8556882204772338,-2.893593559604909,0.5404222052050904,-0.21890590088382106,0.5432967938609333,-1.2122025139712753,-0.652328721602874,0.3335427281078721,-1.3818072328958637
96,124,L,0.26333425134960675,1.3011603356075527,-0.28806979795810306,1.005712112477687,-0.4746197093920591,-1.4071357879671909,1.1313380956831873,-1.8054396953762553,1.6019767004175516,1.250069921647001
116,144,L,1.1569999713321768,0.185112061523917,-1.5973255353926135,0.6273193881619906,-0.7846406148782555,3.006579350554629,-0.32267742594235443,1.7471158386446013,0.2577312678897621,-0.26879428810681016
127,135,L,1.4727465635351922,2.664262694147525,0.03170538524696685,0.03827863338768218,-1.4156599740161981,0.7666971353269246,-1.985050765889263,1.0049144560801029,0.34806114006811617,-0.6507383482589016
118,97,W,1.1760532747408015,0.3225856672129322,0.39675340257003766,1.3166674894521602,-0.6597418163425472,0.4803547745274492,1.653576369793712,-1.5688478329038513,0.6155194709501262,0.6838030024456592
124,136,L,-0.005766732421936159,3.775591080795284,-1.6171529213638447,0.6971359895972213,-0.45635974429746107,-1.3193126306189402,0.23868715518735176,0.7128800409608939,1.0568666837169662,-2.410861265337772
114,151,L,1.92717991904463,1.0374657041332205,-0.5049510481116971,-0.24089863503895545,0.30144801847430813,2.4282436358306936,1.282700216020703,0.9106795071888005,-0.13564264306629684,0.6830728952761959
117,109,W,0.6273329852134417,2.3873936794984107,0.7953919426916979,0.7782805774598088,-0.5038521064815213,-1.880947645329649,0.7596343878327717,-1.9497865694521799,-0.09515146488204966,-0.02439585991222787
114,116,L,0.29969592729103994,-0.06447448787453892,-0.8083079741201521,0.5940864649146678,0.4695151721693799,0.44833297378168596,2.4056993931187143,-1.49758641074353,-0.7786667625913601,2.912847887512319
106,111,L,2.0050440026290937,-0.850898285706298,-0.8901027572434312,0.8150153149090963,1.6168022408348683,0.8226694955751112,-0.32855680232752593,0.6337448784983089,1.3924253930640937,0.5896119766725796
105,127,L,0.5550778759232677,1.2235374823428988,-0.4285043222563076,0.8744653147000128,0.13867569538101399,0.7012151946777097,-1.8159436150987516,-0.3233801120170486,0.4208494840921123,-0.19846087579560326
115,96,W,2.260238748655797,-0.6404325850528686,0.21604156051958803,0.8231493645631067,0.17072358222417397,-0.11328682311546312,0.20868673919418038,-1.3931210944799282,0.1955330515630679,1.3826997494034878
104,118,L,-0.6200004079949146,0.9861680057395615,-2.9393494239673594,0.9663660985894527,-1.1146365051446168,-1.822690068983788,-0.8196206642551592,-0.03082473977203882,1.4335050900217847,0.8449573109861067
125,127,L,1.079327214028235,2.5032118060066253,0.681393843534549,0.5593412099939428,-1.0671654854026889,-0.25646981987288797,0.15953251796121723,-1.9427538984595738,-1.395995041775446,-0.8062931805509072
111,122,L,0.13744780407840232,0.3965110446824562,-2.314090186390323,0.9967003753810425,-0.3098045293463857,0.9324615458328133,-1.1429519002868063,-0.434724366132062,0.17885288221510162,-1.3689027933232814
94,130,L,1.1158927519341846,0.9829894988149653,-2.205784193722902,0.5409214975834524,0.677478370189251,1.637553741116661,-0.4276058056526914,1.8792569881941619,-0.7548428886358078,-0.794127704319836
124,125,L,1.8582259208821454,0.3735021787518662,-0.8805126772604513,0.3207778613374507,-0.1798306339534202,1.242793691323204,0.4253446577802274,-0.07726833380990146,-0.13019141766740322,0.09674135724539425
127,115,W,0.67763481327908,1.9567871439899136,-0.576204796599933,-0.28114321200562203,-0.5606279417035841,0.2656359041608076,-2.2793741215201453,-1.4876686866142874,2.294988771101748,-0.5222678277717693
125,130,L,0.6643060028666747,2.3211980877323275,-0.9436319401452568,-0.5839878138398179,-0.07807703700917382,2.4307372369425773,1.1575199081418455,0.47619845897819585,-0.5521658455367603,0.697743362983446
114,118,L,1.8943788145886638,1.0152717016064265,0.1340892409750291,0.4941004266998084,0.4560253683950857,1.5686332395552678,2.3561669387574398,-0.8582625255902503,-0.5802655528946363,-0.12733690557536884
120,127,L,2.9153473666268575,-0.5844807783675281,0.1938537097270067,1.7304865213880283,0.3687192938972319,-0.007322320149786128,-0.5873345123337934,0.3600017154019314,1.352581092098373,-0.8583452117994491
116,91,W,1.9807365467660611,-0.992732958731991,-0.5135799502800029,1.7579934714635912,-0.8751192154843728,-1.8428925963039413,-0.15399534692288572,-0.05970956896033351,0.47557281758716496,1.7773306284586008
101,100,W,1.5230132171259259,0.6705617547487076,-0.5461676568939287,0.7243295305940396,0.47059089251726605,0.5081684929760554,-1.6995654322691118,-0.2500148159852133,0.4679528948224188,-0.06301569240417342
109,132,L,1.6690190684094997,-0.4628763516045428,-0.5998645705514741,1.862199104596409,-0.7991413007248607,-0.8165866490756363,1.1958275116034007,-1.1321476237961199,-0.23213520579269947,0.7526605300053202
122,112,W,0.14834711825940694,1.1645605591639416,-1.2662570269667934,1.0320269849607662,-0.7192716341537322,-0.06329058524039557,-0.9855863223460363,-0.5951747166608884,1.799405430859728,-1.6474974414842365
119,84,W,1.8781788025692574,0.46843313763582195,1.2840907677923166,0.6122382931804331,-0.29789215438996025,2.1797491311513046,0.9593808626071625,-1.937075553198702,0.8723340616541732,-0.38145221037591404
129,107,W,1.1046657829332538,0.7786117776433878,-0.1510183232226677,0.670396025310318,-0.12588381690116823,0.1245976861598403,1.7882062840929964,-1.52433547945281,-0.8145128131881939,0.3341833687407484
109,115,L,0.9492847653790233,-1.2807158470839237,0.4145745375743621,0.9618600298368356,0.8568506362266061,0.45174981007947673,1.8890372825092199,-2.9903345736932994,-0.4184381668490514,3.2086851659005498
108,112,L,0.4380097110916765,1.4276498998616571,-0.36000342762898907,0.2741386066310513,0.4991823186621703,1.0390611533261291,-1.2464587772626003,-0.3074933600411682,-1.7333498583019742,1.0658592825791107
120,128,L,2.265238958764411,0.22596050052690433,-0.3342676887854379,0.6807507417765123,0.19437154100895127,-0.2783459899186156,-2.6315035063092913,-0.24014763271213146,1.6677071310486549,-0.874863304789128
134,140,L,1.8434472033715277,-0.4211522690353379,-0.15613873654069915,1.3909775645148563,-0.03502537954119161,1.1965681078287245,0.3304476685715998,0.6195031555015446,1.0603527909933639,-0.15125677142681027
105,109,L,3.225810342044606,-1.9034590404017895,-0.41816735637709485,1.9904788944966245,-0.3154984056891117,-1.708057116573764,0.7602714405273518,0.9203011191718805,0.879045160049462,1.3408487227102928
115,109,W,1.1797534370893932,1.9142844115531508,-0.6231905620387179,-0.7980049818181311,1.0366287071534108,0.18278981965170557,1.3564916917835521,-2.1217104279659784,-0.6224756295451394,0.10387542821456082
121,108,W,1.8316151649960875,0.24264008514250443,-0.8906620958754623,1.0020453809546994,-0.4795970470976483,-0.20095804496106706,-0.6124425891613623,0.8053480717224811,-0.909906528700872,-0.19862236916552678
100,112,L,0.9010384574752575,1.7443780519512853,-0.9883191274480555,1.099860779635009,-0.37779452444042033,0.16808012451601884,-0.2902513611374139,0.869603780572067,-0.9161491804717272,-1.2911430147271963
105,111,L,0.1774755675506291,0.5641105622846728,-2.3561979900809553,0.7365471589814254,0.33999106081436686,0.7044702773433628,-0.594257671477049,-0.7463133227359492,0.6014434137022667,-1.7631177291270204
102,117,L,0.11545416337300377,2.005602031858494,-1.1575135128737122,0.3691712147023493,0.580407522122564,-0.4181805893123989,-2.387058957654733,-0.3567627563325729,0.7446274305823839,-0.09484559853445605
102,108,L,0.9616689955711728,-0.9870334041656408,-1.5954865890584224,1.5538405987404784,-0.519552708966069,-1.1700142547639971,-0.6414962037164448,-1.4281875907023007,-0.40285251664022553,0.621299551050251
124,120,W,1.0884067757759273,1.7397913242923502,0.6120386865010705,-0.31392325099174045,0.27521731689756856,1.886075126290689,-0.5658550465918987,-0.31531098730387935,0.3116501738162476,0.8057952618508125
111,118,L,1.9668446737369663,-0.4715822139329604,-1.8572793640570784,0.589454857670414,0.6312936360893104,1.1988734174854523,-1.601541924521932,1.3364364927092576,-0.2741818230847422,-0.18519099291404945
117,107,W,1.9213786121647505,0.17370338261375207,-0.9139618312555731,0.7055977277044004,-0.6082844451685663,-0.5792969792748276,-1.294107904747929,-0.004169006875624798,-0.2899269743280763,0.4647970633260827
126,118,W,1.446908135127841,2.872659324905047,-1.4657371763038394,0.105506458389538,0.44595969674959973,-0.03156544639345683,0.32492882860882644,2.6091155905602537,-0.9600986616972177,-0.6097062596856564
118,117,W,0.9334606675118445,0.8786834501027654,-1.352937221511816,1.041296468894401,-0.6877875744130453,-0.8829232548113747,2.2386516078750267,-0.09935344885777056,0.545480720765793,0.20237726705382017
141,121,W,2.792898755870213,-0.14312320679132776,0.4585581933052531,-0.12490277699690393,0.1096660145229852,1.6718939755305386,2.1245592153946924,-1.3810880686122615,1.3760523807509355,0.5392496284411733
119,133,L,1.4676825408840943,0.9876339269295442,-0.2941519768833108,0.15631858756526856,1.712108363309887,0.5715635084041923,-0.4988269441462919,-0.029827262558166062,-0.825265531620083,0.531143671731907
113,99,W,2.712930504266086,-0.987332636202028,0.11355051299738733,1.4737006290178092,-0.5697809810658772,0.08052092098917801,-1.682563498241835,-0.6883104783892762,-0.6702425415399998,-0.5345286418157187
122,107,W,1.3602106089322394,-0.2978744164735513,-0.585033686773601,1.0178158243790045,-1.1751119986985203,1.1025889333666752,-0.7436077922837394,0.6127278977109122,0.5977042294291238,0.4817981289090118
113,108,W,0.7298086320328262,1.2717708631888474,-0.6217912470687562,0.7990394196939817,0.11062103645897649,1.0862199196414242,-0.8413957331148315,0.5844152635565966,0.34357819707618587,-0.7573164537906768
116,110,W,0.8970987589501468,-0.6909990713867317,-1.939873004132261,1.8906665280888104,-1.8313364787170199,0.18310354327657039,0.6580647304148964,0.7659109410502459,0.584599135625305,0.6475476605528078
132,118,W,0.39811740684786584,0.03932802426601571,-0.612446784662197,1.2801246615397222,-0.7366430849507658,-0.3948021433195596,-2.043864860972462,-0.9655143275726765,2.799492424484254,-1.0321510178530193
111,110,W,0.24323202863162502,0.4395620620549718,-2.383515314965911,1.0202296765629089,-0.4369854795684578,1.2309083298660055,-0.9830050048874314,-1.2389808121303967,-1.8687151993300881,-1.8306274749490374
127,119,W,2.3747828429851983,1.0838181808986702,-0.14418148252853538,0.42779840230819555,-0.5788022968417051,0.32235919757840303,0.06489647315875864,0.3622524854384233,-1.2852776021982346,-0.2515436532276155
112,126,L,-0.2514116795182125,1.0579557520729281,-1.4673600232667705,0.9033112778921208,-0.7418453677558768,-2.5342165763232063,-0.536359730235426,-1.0696574799695953,0.7492141342209365,1.3552468085795004
112,114,L,0.9056767791676691,1.0065048674551746,-0.962575998490153,0.18853561156344764,-0.42428209120912275,-0.9306203282278723,-1.4997302857227857,-0.5835689498657913,0.3016583148024019,0.4972986452914308
120,126,L,1.0906849113120785,2.369059212644407,-0.934489019758821,0.13045200250592504,1.4112723467453876,1.3667239763768886,1.4396307849243921,1.8975846448233433,-0.5815405562255528,-0.22775870786407412
139,131,W,2.5720193560383677,-1.0452988377622763,-1.008709185821069,0.5774639695172264,0.13377502162689128,-0.4992296004358115,-1.7294596809412823,-0.04363420252603537,-0.25578096198328415,0.4776161579918824
94,117,L,-0.06600418954408621,-0.059090943644626956,-0.7729646142660059,0.8132960902554894,1.5974899372839124,-0.8699192246392548,2.023191125947138,-0.4968252003979658,1.1533431760113995,2.845538681196153
121,82,W,2.9207801020349864,-1.5920498185697438,0.0679792892970439,1.3085565006615292,-0.93535586545741,0.049484461773074306,0.7675424266007242,-0.23089081825842991,1.230197352764747,0.9145664560213561
111,128,L,0.7963961335262217,1.3263202083654804,-0.18180886340055125,-0.39386502773840065,0.2600129949907991,1.0168462807339054,-1.85321258610348,0.6851590117953495,0.47543406456467435,2.77400626482062
101,96,W,2.1685325703242384,-0.386197334098679,0.5743083234992383,1.812229207095493,0.12472129722133657,-1.4462207399344909,0.8543898898507142,-0.5449292786763699,0.6088438717125467,0.30423254187814763
119,100,W,2.122477402177233,-1.2786981154096853,0.38687400231713204,1.2244788032986051,0.4283308536230617,0.4236037343757241,2.2001664413897486,-2.056191971658602,0.025770209118902265,0.3061616648626641
113,116,L,1.6648044451963508,1.1530454206057434,0.4802876909751929,0.10100062773325194,0.623703191480987,1.7012487332652078,-0.28738316728261387,1.1419654548407991,0.08747120938683123,0.5193548423535987
139,123,W,0.9352863838299006,1.2777134916542137,-2.4344017429679767,-0.18093438791152647,1.0579087383494994,0.7264417643344815,-1.3061142092807805,0.1671190005806231,-1.2199685782251155,-0.9143791698517363
118,109,W,1.510948819086897,-2.293168585362404,0.21794214387256267,1.3469739993106087,0.5515547201997977,0.1570855370513958,1.626797055907981,-0.6928849661240214,1.2548985252233131,3.5669690480582874
114,110,W,-0.2614253976675191,1.3868014049527178,-3.353581831819329,-0.4272747165637443,-1.2725542748480612,1.1830989423284068,-0.6701716681095369,-0.7463922634902714,0.2128731483266103,-1.3776351646257385
117,114,W,2.751194286231145,-1.293553291442721,-0.03005277058794212,2.6713881470604606,-1.295060612827809,-1.0335971730552767,-0.25034061281199493,1.1665469194060931,0.12340123051486598,0.15128984010004068
128,137,L,0.4433087108157182,2.944181842425438,-2.2200302873387825,-0.3327126306010822,0.24899552978507605,-0.5120066245434345,1.4987184869009642,1.7538075923791474,-0.2424245031483407,0.03596330897309954
119,138,L,1.6532045417485668,0.1464750385724542,-0.08869552334569801,1.3559062340872654,0.21152388421511858,-0.18728489852118035,-0.883467353995859,0.5126440671518421,0.48432022370966865,-0.9706703191667624
104,102,W,0.7775645959378802,0.21368318539070766,-0.6298852618885528,0.45936747318286536,-0.3481536927008887,0.24485008188733826,-1.5895113236949352,-1.1385392802796885,-0.5686503335738963,0.495172779958801
126,134,L,0.9322279723140892,1.2928432282450788,-0.7549052593905554,0.5674652180074834,0.2687579747254041,0.7038595458444202,-1.4881524454750101,-0.4267846883732366,-0.9529701735532607,-0.5937566430557253
117,97,W,0.5701271746582818,0.18136695532078073,0.1919441755431611,0.9780277456919895,0.8902565788391622,-0.3284029860986657,2.207143056345723,-2.101092700243204,1.3350304634834513,-0.06680231911951313
104,116,L,1.7873099609160894,-0.2726091898839212,-1.4845495428784792,0.3349035965495347,0.7769535752192377,1.4607691386750572,-1.1759728335831339,0.5777400598800189,0.1385575622184543,-0.36104459597423283
104,120,L,0.10313981627893427,-0.20570436262588498,-0.9824063347247826,0.41370292147446525,1.5164856303832766,-1.1974747779647335,1.3480992986013058,-1.023054447604152,-0.03984663527975897,2.952701862777825
121,107,W,0.7176170046428904,1.2173429266017226,0.08875069724765075,1.0838457595632205,-0.3638346856234005,-1.2385341488497594,1.094280574693723,-0.8661421638211941,0.5448429290967448,0.34072027669973404
123,107,W,0.6226778934870293,1.2463843525315321,0.086757246553486,0.7597105753377141,-1.9045874726498986,2.634148040163255,0.14114104036785538,0.4437536733669915,1.466918841121683,-0.2014995599473001
114,132,L,2.1224645202586747,2.030652517122664,1.327841082593721,0.08315982732892754,1.0707454249450314,1.4499198756004612,-0.08227917784472033,0.8888365772366608,0.22362819393241612,-0.6065722012947267
108,123,L,0.4330680313227237,0.4622637141199925,-2.1374509666966413,0.3465533821211001,1.153719334924261,0.15930264729717786,-0.6046712198114024,-2.0353408226040335,0.8423238030624179,-2.0654137333549536
125,110,W,0.48908412448506444,-0.030361430105578412,-2.066505086012818,0.9159683174421779,-1.3975203676819568,0.38768085121658197,-0.3339219039558444,0.4061090401473183,0.07183384641977406,0.684047229417357
109,111,L,1.2199134813498977,-0.641141989473714,-0.47256244570608724,0.9365101130099941,0.0009494339282647344,-0.3209053990730274,-1.7425894289453385,-0.9107375684254758,-0.8615855792942332,0.8523125561028618
124,133,L,3.586582225948832,-1.4719482129487789,-1.6128958443735988,0.63220943011564,1.5843336508072066,0.870807785040366,-1.077291039421043,1.5828223529419512,0.39733404366014213,-0.395765158608605
115,119,L,0.7180168546003063,1.9326931631888236,-1.2110572722928103,0.610670357225848,-0.2509264738709558,-0.4255360466277741,-0.6411780811583003,1.0570065176580836,1.036114330454473,-0.9488625987845571
88,104,L,-0.36768529482723344,0.047549152128720476,-1.8805677620286707,1.1221238270503464,0.513526723237932,1.262289326345338,-0.5056906796440803,-0.8692860901739167,-1.1134878783424684,-0.27050899272660134
112,123,L,2.7828407417667487,-1.0766353801342132,-0.3395619451335482,1.5253584083408447,-0.01787401058944702,0.26799358906234416,-0.4603046996230002,0.5744134663240906,0.5089394542077849,-0.3622903378764728
117,97,W,0.5871816118040808,3.450590884578376,-0.9107347453730633,-0.5985105743753152,1.3980096340382857,-1.474308000924904,2.8821825707510933,-1.4687887439404024,0.0690888624755332,-0.7367422883743027
115,136,L,2.1040240636485117,-0.7058746070478072,-0.36327914574604797,0.6673803988102038,-0.13702540171008984,0.684520369571612,-0.69813321502351,-0.49977334172758237,-0.26085680967217967,0.3003388111463807
122,120,W,0.7060065141362586,0.294827272931268,-2.5191896455658576,0.4543443332399018,-0.016137863897092635,-0.7850197742741302,-0.7408030184984472,-0.44035918938729,-1.0814168604101029,0.47227782239376237
112,108,W,-0.009871778801017323,0.6668929447312126,-2.267664750476671,0.5897464835995709,-2.1486701557787193,3.0009163014042524,0.20766420124381774,-0.5101327966598197,0.4162291103300142,-1.1393572433944386
108,114,L,-0.15738164457884005,0.20893093428319773,-1.2878407160296108,0.2921799405023244,1.0497858815235568,-0.931524955794883,1.415987425724705,-0.511010255413709,-0.1693336632397895,3.284933751609636
102,90,W,2.2623064909578936,2.118164169683354,1.2741433970459046,-0.35260487895583464,1.520634817801333,0.9351919202044556,-0.2304800371348554,0.36139850678465274,1.2409510119917893,-0.4813221903433614
112,93,W,3.6616513493563674,-0.932333430511085,0.4549876516272786,0.9450526905923885,1.2083259232308126,-0.4345911301208267,-1.6207449837563648,0.6452024862917622,2.1970860016367966,-0.6632456534827735
127,110,W,-0.012898059643761462,1.3469804783248034,0.3655373664362955,0.6584836115808942,0.5442266082128049,0.1604740238008059,-1.1650865751894453,-1.1441102732415303,1.4396021229537752,-0.8654590402581654
119,128,L,3.969413473415672,1.1361151412838146,2.268856532719317,-0.29843070926362764,0.42254847037165877,1.5879459120773973,-2.6916550348785835,2.1153684759234976,-0.27093114059851087,1.1320727722076418
126,114,W,1.418630619092804,1.1511681866790324,-0.7562977131203593,1.3112030711150453,0.3127016990852262,-0.6119944007754365,-0.8661683840892501,0.9302911192052731,-0.2082499910374368,-1.1295819663543971
95,106,L,1.2227405124322532,0.8179968872422722,-0.6542326482349529,0.5310719335123877,-0.890019584931683,1.7241266914532014,-1.0779010087108543,0.028583679769397404,0.1349253455985338,-0.09003579467250031
119,111,W,-0.4205890057353137,0.14526755521443036,-2.2391941041721712,0.4521807293126702,1.6098794454734329,-0.9663892294950432,1.0865941613442294,-0.1364694143870592,1.4764273857239547,1.0162727910893898
108,112,L,-0.5504655050544328,-0.015469581813446941,-1.7201551449260377,1.1520147652204682,0.6889823486482508,0.9507285128750056,-0.957459262204441,-1.117446349570934,-0.9954964830224966,-0.05670245082940899
125,134,L,1.7936373843891618,-1.1624695996568732,-0.43974637031433794,1.2719394784407914,-0.8496592874216295,-1.2036010958033114,-0.46094217932271386,-0.702113294006254,-0.041630880862703515,0.6751695738259634
125,116,W,0.42539814355829836,0.8902066642669623,-1.7076392280012767,-0.4155294269904917,0.6693562299581581,1.0130629370373105,-2.0037338439827983,-0.8497794747127914,-0.20457498286114614,0.06598153633225055
119,111,W,2.2790314597580084,-0.9186832446954053,-0.8165923410128954,0.6171114763095488,0.3114129462606384,-0.6487075493965021,-1.407615181749417,-0.8057737705126629,-0.5397295265129222,0.7838608872220139
115,121,L,1.3633511680346322,1.929529711870506,0.11550097901169178,-0.07005770625022782,2.138608537117542,-1.8036581865081358,2.548253678514648,-1.733855534714501,1.0451855165728308,-0.7637711137522413
96,110,L,1.3238958042295508,1.1974593626328176,1.0009598930251622,-0.00501562794820485,0.6470173235466546,0.7674837732713105,-1.0375887648831388,-0.5336358064993416,0.5010963697299889,0.7543033991910734
124,123,W,0.622123886683386,1.072178016400292,-0.6595472247071592,0.3029077586677372,0.04389339686574316,0.4634700634884709,-0.6855964761555395,-1.5459210386843343,-0.9748035004945693,0.06998559470010549
115,119,L,0.8814579377295828,0.05189229485021642,0.392819297004171,1.3453261132826941,-1.1312581107818371,0.5012840144158834,-1.9080560625945786,-1.2893456009573294,-0.44934215281067463,-0.36659003133785445
120,119,W,3.704975830472655,-1.860862665560366,1.4388173390071168,1.6969593739013837,1.960181963691758,0.14271046888488992,-0.46724021291254386,-0.5757412571041405,2.398647608882986,-0.8106715024772769
107,114,L,2.4936929871494358,0.9982172248361451,0.8558741681484586,-0.0007516239019331795,-0.014302283185579896,-0.12050230851253643,0.7375159999142638,1.3527007934236965,-0.6480205250429059,2.1201289522750835
112,122,L,0.5253622201197978,-0.18033712437985516,-2.283483240374172,1.033047715807681,-1.2595990020502403,1.6863865408928294,-0.6342200038105904,0.013941802520925655,0.218692920472092,-1.544775230623537
128,120,W,-0.3500433988610968,1.6754881315825148,-3.003736884380942,0.5859123340990978,-0.29784357431699254,-0.32133528057838184,0.7007954809948803,1.6407381400166343,-0.5369799480775166,-0.2705437639857141
117,122,L,3.559663223166888,1.232767682675388,2.2811773863142957,-0.3301340870073189,0.25845928042014316,1.3814534115020574,-3.319051073152448,1.636169456595367,-0.5855798244889519,1.337063192077282
113,103,W,1.2500153826606273,1.465453954765301,1.8150191475292197,-0.3512651383411144,1.5873233916220535,0.5857425437791236,1.093730563128908,-2.930913226612508,0.35377962809569335,0.7081619689550042
110,131,L,-0.47353686040820064,-0.2129917421238033,-1.7576900851427808,0.611530983571628,0.2710093105036121,0.972370462272906,-1.1004076138665897,-0.9936399270815053,0.4358820455094194,0.38845471306471513
124,131,L,0.7644518196310095,1.0082982046578555,-1.4212244831620318,0.3109264034095709,1.7998083976403314,1.4681339333670067,-1.3995515549945057,0.1625352197693924,0.5935761493064806,-2.4534681708539416
113,118,L,-0.17591316539711854,1.3595608387623301,-1.6971458857400585,-0.42586459945161476,1.3760244523469438,0.2509151310579839,-2.684535821986488,-1.7738695042208101,-1.1453167599816325,-0.016589448516591904
