Unnamed: 0,Opponent,Resultado,Tm,Opp,W,L,Team,Is_Playoffs,Previous_Team_Pace,Previous_Team_eFG%,Previous_Team_TOV%,Previous_Team_ORB%,Previous_Team_FT/FGA,Previous_Team_ORtg,Previous_Opponent_Pace,Previous_Opponent_eFG%,Previous_Opponent_TOV%,Previous_Opponent_ORB%,Previous_Opponent_FT/FGA,Previous_Opponent_ORtg,Previous_Streak,Previous_Tm,Previous_Opp,Score_Starters_Team,Score_Starters_Opp,Score_Bench_Team,Score_Bench_Opp
1085,6,W,121,119,37,19,5,False,99.54,0.52,13.3,21.63,0.19,107.94,99.54,0.52,13.95,25.32,0.1,105.89,2.0,106.0,99.7,18.03,15.72,-8.04,-6.6
1086,8,W,110,100,38,20,5,False,99.54,0.52,13.3,21.63,0.19,107.94,99.54,0.52,13.95,25.32,0.1,105.89,3.0,115.3,107.3,12.97,10.41,-3.02,-14.45
1087,17,W,113,104,40,22,5,False,99.54,0.52,13.3,21.63,0.19,107.94,99.54,0.52,13.95,25.32,0.1,105.89,-1.0,116.0,122.0,1.48,7.97,-14.29,-16.23
1088,10,L,103,117,42,26,5,False,99.54,0.52,13.3,21.63,0.19,107.94,99.54,0.52,13.95,25.32,0.1,105.89,2.0,118.7,105.3,9.37,6.48,-10.98,-16.83
1089,11,W,108,103,42,25,5,False,99.54,0.52,13.3,21.63,0.19,107.94,99.54,0.52,13.95,25.32,0.1,105.89,-1.0,114.7,117.0,6.23,10.1,-16.36,-13.46
1090,15,L,104,107,43,27,5,False,99.54,0.52,13.3,21.63,0.19,107.94,99.54,0.52,13.95,25.32,0.1,105.89,3.0,107.3,115.7,6.23,-1.88,-18.33,-14.52
1091,17,L,91,104,43,28,5,False,99.54,0.52,13.3,21.63,0.19,107.94,99.54,0.52,13.95,25.32,0.1,105.89,1.0,113.0,114.3,6.23,9.33,-18.33,-16.86
1092,15,L,84,121,43,29,5,False,99.54,0.52,13.3,21.63,0.19,107.94,99.54,0.52,13.95,25.32,0.1,105.89,-1.0,103.7,111.7,12.06,4.25,-17.08,-12.89
1093,7,L,101,130,45,31,5,False,99.54,0.52,13.3,21.63,0.19,107.94,99.54,0.52,13.95,25.32,0.1,105.89,3.0,112.7,115.0,18.03,12.01,-11.14,-15.96
1094,13,L,97,116,46,33,5,False,99.54,0.52,13.3,21.63,0.19,107.94,99.54,0.52,13.95,25.32,0.1,105.89,-2.0,115.0,107.7,18.03,11.43,-14.45,-12.2
1095,12,L,118,120,46,34,5,False,99.54,0.52,13.3,21.63,0.19,107.94,99.54,0.52,13.95,25.32,0.1,105.89,2.0,119.0,108.7,14.89,6.13,-15.51,-9.0
1096,14,W,110,98,46,33,5,False,99.54,0.52,13.3,21.63,0.19,107.94,99.54,0.52,13.95,25.32,0.1,105.89,4.0,116.7,109.7,18.03,-17.68,-12.06,-5.54
1097,11,W,129,120,47,33,5,False,99.54,0.52,13.3,21.63,0.19,107.94,99.54,0.52,13.95,25.32,0.1,105.89,1.0,112.3,116.3,18.03,10.1,-12.06,-14.25
1098,14,W,125,110,2,0,6,False,98.37,0.47,12.07,20.6,0.24,102.2,98.37,0.56,13.37,20.27,0.21,114.7,-1.0,101.3,109.3,6.99,11.24,-12.58,-0.62
1099,7,L,114,125,4,2,6,False,100.02,0.45,12.99,19.67,0.23,97.0,100.02,0.55,15.56,19.32,0.18,108.3,-3.0,107.3,110.3,11.93,15.76,-8.35,-14.7
1100,12,W,144,126,6,2,6,False,100.2,0.48,12.55,22.39,0.22,104.23,100.2,0.54,14.61,21.0,0.2,108.9,2.0,103.0,109.7,12.64,17.68,-8.46,-11.54
1101,16,L,125,132,9,5,6,False,99.53,0.47,12.54,20.89,0.23,101.14,99.53,0.55,14.51,20.2,0.2,110.63,-1.0,112.7,114.0,12.64,5.23,-11.51,-12.92
1102,13,W,104,101,9,5,6,False,99.53,0.47,12.54,20.89,0.23,101.14,99.53,0.55,14.51,20.2,0.2,110.63,2.0,112.7,112.0,12.64,10.85,-11.91,-9.77
1103,12,L,88,107,10,7,6,False,99.53,0.47,12.54,20.89,0.23,101.14,99.53,0.55,14.51,20.2,0.2,110.63,1.0,117.3,114.0,9.46,12.66,-11.14,-7.69
1104,10,W,121,115,10,6,6,False,99.53,0.47,12.54,20.89,0.23,101.14,99.53,0.55,14.51,20.2,0.2,110.63,7.0,117.3,108.7,14.69,12.01,-13.05,-17.2
1105,14,L,94,108,11,8,6,False,99.53,0.47,12.54,20.89,0.23,101.14,99.53,0.55,14.51,20.2,0.2,110.63,3.0,107.0,108.7,4.39,3.46,-19.07,-8.99
1106,14,W,120,113,13,8,6,False,99.53,0.47,12.54,20.89,0.23,101.14,99.53,0.55,14.51,20.2,0.2,110.63,-1.0,109.0,110.0,-0.04,4.06,-16.59,-8.79
1107,13,W,127,125,14,8,6,False,99.53,0.47,12.54,20.89,0.23,101.14,99.53,0.55,14.51,20.2,0.2,110.63,1.0,107.7,107.3,2.56,10.51,-14.35,-9.49
1108,17,L,101,119,15,10,6,False,99.53,0.47,12.54,20.89,0.23,101.14,99.53,0.55,14.51,20.2,0.2,110.63,-2.0,110.3,113.0,5.05,10.71,-14.35,-13.3
1109,7,L,104,130,16,11,6,False,99.53,0.47,12.54,20.89,0.23,101.14,99.53,0.55,14.51,20.2,0.2,110.63,-1.0,113.0,119.3,2.85,15.76,-15.21,-10.49
1110,12,L,111,120,16,12,6,False,99.53,0.47,12.54,20.89,0.23,101.14,99.53,0.55,14.51,20.2,0.2,110.63,-1.0,114.0,112.3,2.85,2.4,-12.79,-5.42
1111,10,L,96,122,16,13,6,False,99.53,0.47,12.54,20.89,0.23,101.14,99.53,0.55,14.51,20.2,0.2,110.63,1.0,120.3,111.7,-2.83,12.01,-19.07,-16.83
1112,17,L,110,118,18,15,6,False,99.53,0.47,12.54,20.89,0.23,101.14,99.53,0.55,14.51,20.2,0.2,110.63,-1.0,108.7,114.0,-6.2,10.71,-11.28,-13.2
1113,9,W,132,122,18,14,6,False,99.53,0.47,12.54,20.89,0.23,101.14,99.53,0.55,14.51,20.2,0.2,110.63,-2.0,118.0,119.7,1.49,7.47,-8.05,-11.67
1114,17,W,115,108,21,15,6,False,99.53,0.47,12.54,20.89,0.23,101.14,99.53,0.55,14.51,20.2,0.2,110.63,-2.0,110.7,120.3,9.89,10.71,-12.5,-14.6
1115,14,L,103,120,22,17,6,False,99.53,0.47,12.54,20.89,0.23,101.14,99.53,0.55,14.51,20.2,0.2,110.63,3.0,113.0,110.3,9.89,-0.48,-9.23,-5.74
1116,13,L,110,127,24,19,6,False,99.53,0.47,12.54,20.89,0.23,101.14,99.53,0.55,14.51,20.2,0.2,110.63,4.0,114.0,112.0,14.25,13.81,-12.38,-14.4
1117,17,L,87,121,26,23,6,False,99.53,0.47,12.54,20.89,0.23,101.14,99.53,0.55,14.51,20.2,0.2,110.63,3.0,108.7,115.0,-0.41,10.71,-16.34,-12.76
1118,16,L,117,129,26,24,6,False,99.53,0.47,12.54,20.89,0.23,101.14,99.53,0.55,14.51,20.2,0.2,110.63,-1.0,115.0,120.7,9.11,2.85,-12.21,-11.55
1119,11,L,111,133,33,25,6,False,99.53,0.47,12.54,20.89,0.23,101.14,99.53,0.55,14.51,20.2,0.2,110.63,1.0,127.0,111.0,15.72,9.8,-6.6,-12.75
1120,11,L,120,137,34,29,6,False,99.53,0.47,12.54,20.89,0.23,101.14,99.53,0.55,14.51,20.2,0.2,110.63,-1.0,120.0,120.3,15.72,10.1,-8.76,-10.92
1121,15,W,114,108,34,28,6,False,99.53,0.47,12.54,20.89,0.23,101.14,99.53,0.55,14.51,20.2,0.2,110.63,-2.0,114.7,106.0,12.88,7.94,-7.19,-13.72
1122,8,W,142,124,35,28,6,False,99.53,0.47,12.54,20.89,0.23,101.14,99.53,0.55,14.51,20.2,0.2,110.63,1.0,122.3,116.3,12.88,10.41,-7.82,-17.5
1123,9,W,109,99,37,28,6,False,99.53,0.47,12.54,20.89,0.23,101.14,99.53,0.55,14.51,20.2,0.2,110.63,1.0,123.3,122.7,12.88,1.81,-7.19,-10.81
1124,7,W,107,105,38,29,6,False,99.53,0.47,12.54,20.89,0.23,101.14,99.53,0.55,14.51,20.2,0.2,110.63,-1.0,109.0,124.3,12.88,15.76,-10.4,-11.24
1125,10,W,125,107,44,29,6,False,99.53,0.47,12.54,20.89,0.23,101.14,99.53,0.55,14.51,20.2,0.2,110.63,-3.0,109.3,114.3,12.88,6.48,-10.4,-17.42
1126,9,L,100,104,45,31,6,False,99.53,0.47,12.54,20.89,0.23,101.14,99.53,0.55,14.51,20.2,0.2,110.63,4.0,122.0,116.0,12.88,5.25,-11.43,-8.35
1127,9,W,108,106,46,30,6,False,99.53,0.47,12.54,20.89,0.23,101.14,99.53,0.55,14.51,20.2,0.2,110.63,-1.0,113.7,108.3,-0.13,4.5,-13.0,-7.91
1128,10,W,147,136,47,30,6,False,99.53,0.47,12.54,20.89,0.23,101.14,99.53,0.55,14.51,20.2,0.2,110.63,7.0,114.0,114.7,12.88,6.48,-13.65,-18.95
1129,15,W,111,92,49,30,6,False,99.53,0.47,12.54,20.89,0.23,101.14,99.53,0.55,14.51,20.2,0.2,110.63,1.0,117.0,109.0,12.88,5.77,-10.66,-13.59
1130,8,L,89,107,50,32,6,False,99.53,0.47,12.54,20.89,0.23,101.14,99.53,0.55,14.51,20.2,0.2,110.63,2.0,126.0,120.0,-0.79,-17.02,-14.21,-11.02
1131,12,L,97,109,0,2,6,True,99.53,0.47,12.54,20.89,0.23,101.14,99.53,0.55,14.51,20.2,0.2,110.63,-2.0,114.3,117.7,12.88,3.31,-8.92,-5.44
1132,12,W,96,93,0,1,6,True,99.53,0.47,12.54,20.89,0.23,101.14,99.53,0.55,14.51,20.2,0.2,110.63,-1.0,98.7,112.0,12.88,12.66,-8.92,-7.37
1133,12,W,101,90,1,1,6,True,99.53,0.47,12.54,20.89,0.23,101.14,99.53,0.55,14.51,20.2,0.2,110.63,1.0,101.3,107.3,12.88,12.66,-9.98,-7.37
1134,12,L,111,116,2,3,6,True,99.53,0.47,12.54,20.89,0.23,101.14,99.53,0.55,14.51,20.2,0.2,110.63,2.0,98.0,97.3,12.88,3.31,-9.98,-5.44
1135,12,W,123,93,2,2,6,True,99.53,0.47,12.54,20.89,0.23,101.14,99.53,0.55,14.51,20.2,0.2,110.63,-1.0,102.7,99.7,12.88,3.31,-9.98,-5.44
1136,12,W,114,101,3,2,6,True,99.53,0.47,12.54,20.89,0.23,101.14,99.53,0.55,14.51,20.2,0.2,110.63,1.0,111.7,99.7,12.88,6.13,-9.98,-7.2
1137,17,W,108,105,8,4,6,True,99.53,0.47,12.54,20.89,0.23,101.14,99.53,0.55,14.51,20.2,0.2,110.63,-1.0,104.0,115.7,12.88,10.71,-7.38,-14.4
1138,17,W,109,108,9,4,6,True,99.53,0.47,12.54,20.89,0.23,101.14,99.53,0.55,14.51,20.2,0.2,110.63,3.0,103.3,111.3,12.88,10.71,-7.38,-14.4
1139,17,W,116,107,10,4,6,True,99.53,0.47,12.54,20.89,0.23,101.14,99.53,0.55,14.51,20.2,0.2,110.63,4.0,101.3,111.3,12.88,10.71,-7.38,-14.4
1140,17,L,100,105,11,6,6,True,99.53,0.47,12.54,20.89,0.23,101.14,99.53,0.55,14.51,20.2,0.2,110.63,5.0,111.0,106.7,12.88,10.71,-7.82,-14.4
1141,17,W,124,103,11,5,6,True,99.53,0.47,12.54,20.89,0.23,101.14,99.53,0.55,14.51,20.2,0.2,110.63,-1.0,108.3,106.7,12.88,10.71,-7.19,-14.4
1142,13,W,119,107,0,0,7,False,96.5,0.49,12.73,22.7,0.13,102.3,96.5,0.53,13.77,21.1,0.08,105.3,6.0,113.3,107.3,12.28,9.99,-16.37,-5.46
1143,14,W,108,104,1,0,7,False,96.93,0.48,13.31,21.93,0.13,99.3,96.93,0.51,14.32,25.37,0.07,102.6,3.0,104.0,100.0,14.42,5.04,-12.89,-0.71
1144,17,L,89,110,4,2,7,False,96.14,0.48,13.98,25.24,0.13,99.83,96.14,0.5,15.26,25.69,0.08,101.23,1.0,113.3,111.3,15.76,13.09,-8.79,-10.28
1145,9,W,108,105,7,1,7,False,96.52,0.48,13.34,23.29,0.13,100.48,96.52,0.51,14.45,24.05,0.08,103.04,1.0,124.7,116.7,12.01,7.43,-16.86,-6.72
1146,10,L,104,107,8,3,7,False,96.52,0.48,13.34,23.29,0.13,100.48,96.52,0.51,14.45,24.05,0.08,103.04,-1.0,118.7,112.0,12.01,12.01,-16.28,-15.07
1147,12,W,111,108,8,2,7,False,96.52,0.48,13.34,23.29,0.13,100.48,96.52,0.51,14.45,24.05,0.08,103.04,1.0,123.7,106.0,12.01,15.64,-16.28,-9.66
1148,8,W,107,103,9,4,7,False,96.52,0.48,13.34,23.29,0.13,100.48,96.52,0.51,14.45,24.05,0.08,103.04,1.0,112.3,105.0,12.01,6.05,-17.11,-3.85
1149,10,L,86,105,10,7,7,False,96.52,0.48,13.34,23.29,0.13,100.48,96.52,0.51,14.45,24.05,0.08,103.04,-1.0,113.3,114.3,12.01,12.01,-17.11,-15.56
1150,12,W,113,104,11,6,7,False,96.52,0.48,13.34,23.29,0.13,100.48,96.52,0.51,14.45,24.05,0.08,103.04,1.0,120.0,111.7,-3.85,12.66,-16.3,-10.61
1151,10,W,134,124,12,6,7,False,96.52,0.48,13.34,23.29,0.13,100.48,96.52,0.51,14.45,24.05,0.08,103.04,-2.0,97.7,112.0,9.83,5.67,-13.48,-17.84
1152,12,L,102,111,14,9,7,False,96.52,0.48,13.34,23.29,0.13,100.48,96.52,0.51,14.45,24.05,0.08,103.04,2.0,119.3,112.0,15.76,12.66,-12.03,-5.59
1153,10,L,106,114,14,10,7,False,96.52,0.48,13.34,23.29,0.13,100.48,96.52,0.51,14.45,24.05,0.08,103.04,3.0,108.0,112.0,15.76,12.01,-12.34,-15.51
1154,9,W,120,114,21,10,7,False,96.52,0.48,13.34,23.29,0.13,100.48,96.52,0.51,14.45,24.05,0.08,103.04,4.0,118.0,110.7,15.76,5.25,-13.54,-8.8
1155,14,W,142,105,22,10,7,False,96.52,0.48,13.34,23.29,0.13,100.48,96.52,0.51,14.45,24.05,0.08,103.04,2.0,105.0,104.3,13.06,3.99,-13.23,1.87
1156,9,W,130,127,24,11,7,False,96.52,0.48,13.34,23.29,0.13,100.48,96.52,0.51,14.45,24.05,0.08,103.04,5.0,113.3,109.7,15.76,10.73,-13.47,-12.7
1157,8,W,131,114,25,12,7,False,96.52,0.48,13.34,23.29,0.13,100.48,96.52,0.51,14.45,24.05,0.08,103.04,1.0,111.3,104.3,15.76,7.73,-12.91,-4.77
1158,11,W,117,109,27,13,7,False,96.52,0.48,13.34,23.29,0.13,100.48,96.52,0.51,14.45,24.05,0.08,103.04,9.0,127.0,116.0,15.76,4.14,-12.92,-12.64
1159,11,W,114,109,30,14,7,False,96.52,0.48,13.34,23.29,0.13,100.48,96.52,0.51,14.45,24.05,0.08,103.04,2.0,124.3,113.0,15.76,6.45,-13.23,-10.92
1160,16,W,113,107,32,15,7,False,96.52,0.48,13.34,23.29,0.13,100.48,96.52,0.51,14.45,24.05,0.08,103.04,3.0,121.3,104.3,15.76,8.23,-13.23,-13.9
1161,13,W,114,106,35,16,7,False,96.52,0.48,13.34,23.29,0.13,100.48,96.52,0.51,14.45,24.05,0.08,103.04,1.0,117.0,108.7,9.55,5.75,-11.17,-10.3
1162,16,L,95,112,36,19,7,False,96.52,0.48,13.34,23.29,0.13,100.48,96.52,0.51,14.45,24.05,0.08,103.04,2.0,113.7,106.7,15.76,8.65,-13.47,-14.54
1163,9,W,119,103,38,19,7,False,96.52,0.48,13.34,23.29,0.13,100.48,96.52,0.51,14.45,24.05,0.08,103.04,2.0,119.3,115.3,15.76,2.1,-13.72,-6.83
1164,15,W,103,97,40,19,7,False,96.52,0.48,13.34,23.29,0.13,100.48,96.52,0.51,14.45,24.05,0.08,103.04,3.0,103.7,92.7,15.76,7.94,-13.76,-9.02
1165,13,W,124,114,41,19,7,False,96.52,0.48,13.34,23.29,0.13,100.48,96.52,0.51,14.45,24.05,0.08,103.04,3.0,115.3,108.0,13.37,11.43,-15.07,-11.51
1166,15,W,100,88,45,20,7,False,96.52,0.48,13.34,23.29,0.13,100.48,96.52,0.51,14.45,24.05,0.08,103.04,5.0,101.7,93.7,15.76,7.94,-11.24,-13.02
1167,17,W,115,112,47,21,7,False,96.52,0.48,13.34,23.29,0.13,100.48,96.52,0.51,14.45,24.05,0.08,103.04,-1.0,103.0,111.0,15.76,3.27,-14.72,-17.1
1168,14,W,128,103,50,21,7,False,96.52,0.48,13.34,23.29,0.13,100.48,96.52,0.51,14.45,24.05,0.08,103.04,6.0,121.0,102.0,9.9,-0.98,-18.44,-12.57
1169,17,L,98,111,51,24,7,False,96.52,0.48,13.34,23.29,0.13,100.48,96.52,0.51,14.45,24.05,0.08,103.04,1.0,105.3,110.3,12.01,9.33,-16.79,-16.86
1170,12,L,100,102,53,25,7,False,96.52,0.48,13.34,23.29,0.13,100.48,96.52,0.51,14.45,24.05,0.08,103.04,-2.0,108.7,107.7,12.01,6.13,-15.82,-8.98
1171,17,W,116,107,55,24,7,False,96.52,0.48,13.34,23.29,0.13,100.48,96.52,0.51,14.45,24.05,0.08,103.04,-2.0,100.7,111.0,15.76,9.33,-13.76,-17.65
1172,14,W,126,111,56,25,7,False,96.52,0.48,13.34,23.29,0.13,100.48,96.52,0.51,14.45,24.05,0.08,103.04,4.0,126.0,104.0,15.76,-13.45,-13.54,-5.23
1173,13,W,114,103,0,0,7,True,96.52,0.48,13.34,23.29,0.13,100.48,96.52,0.51,14.45,24.05,0.08,103.04,6.0,119.0,109.0,15.76,11.43,-12.34,-10.58
1174,13,W,101,99,1,0,7,True,96.52,0.48,13.34,23.29,0.13,100.48,96.52,0.51,14.45,24.05,0.08,103.04,1.0,117.3,107.7,15.76,11.43,-13.54,-10.58
1175,13,W,112,105,2,0,7,True,96.52,0.48,13.34,23.29,0.13,100.48,96.52,0.51,14.45,24.05,0.08,103.04,2.0,113.0,105.3,15.76,11.43,-12.34,-10.58
1176,13,L,108,119,3,2,7,True,96.52,0.48,13.34,23.29,0.13,100.48,96.52,0.51,14.45,24.05,0.08,103.04,3.0,109.0,102.3,15.76,11.43,-12.34,-9.06
1177,13,W,108,106,3,1,7,True,96.52,0.48,13.34,23.29,0.13,100.48,96.52,0.51,14.45,24.05,0.08,103.04,-1.0,107.0,107.7,15.76,11.43,-12.34,-9.71
1178,17,L,99,106,4,3,7,True,96.52,0.48,13.34,23.29,0.13,100.48,96.52,0.51,14.45,24.05,0.08,103.04,3.0,109.7,110.0,15.76,10.71,-12.34,-14.4
1179,17,L,80,106,4,4,7,True,96.52,0.48,13.34,23.29,0.13,100.48,96.52,0.51,14.45,24.05,0.08,103.04,-1.0,104.3,108.0,15.76,8.58,-12.34,-16.1
1180,17,W,117,90,4,3,7,True,96.52,0.48,13.34,23.29,0.13,100.48,96.52,0.51,14.45,24.05,0.08,103.04,-2.0,98.3,106.3,15.76,10.71,-12.34,-14.4
1181,17,W,115,107,5,3,7,True,96.52,0.48,13.34,23.29,0.13,100.48,96.52,0.51,14.45,24.05,0.08,103.04,1.0,98.7,100.7,15.76,10.71,-12.34,-14.4
1182,17,W,112,97,6,3,7,True,96.52,0.48,13.34,23.29,0.13,100.48,96.52,0.51,14.45,24.05,0.08,103.04,2.0,104.0,101.0,15.76,7.46,-12.34,-12.77
1183,17,L,70,115,7,5,7,True,96.52,0.48,13.34,23.29,0.13,100.48,96.52,0.51,14.45,24.05,0.08,103.04,3.0,114.7,98.0,15.76,10.71,-12.34,-14.4
1184,17,L,90,98,7,6,7,True,96.52,0.48,13.34,23.29,0.13,100.48,96.52,0.51,14.45,24.05,0.08,103.04,-1.0,99.0,106.3,15.76,10.71,-12.34,-14.4
1185,15,L,102,103,0,2,8,False,98.97,0.45,11.9,24.93,0.2,100.4,98.97,0.53,15.57,20.1,0.21,104.23,-10.0,107.0,108.7,1.73,11.51,-2.77,-11.68
1186,9,L,109,120,2,7,8,False,100.06,0.44,11.77,27.18,0.18,100.1,100.06,0.54,15.06,21.1,0.22,107.98,1.0,112.0,111.7,6.54,8.51,-14.94,-7.02
1187,16,L,118,120,2,8,8,False,99.88,0.42,11.76,25.57,0.2,96.33,99.88,0.56,15.34,21.63,0.21,109.5,-6.0,112.7,130.7,10.91,8.65,-13.99,-11.04
1188,11,L,113,136,2,15,8,False,99.64,0.44,11.81,25.89,0.19,98.94,99.64,0.54,15.32,20.94,0.21,107.24,1.0,118.0,111.0,6.05,7.94,-4.24,-7.45
1189,13,L,107,133,2,17,8,False,99.64,0.44,11.81,25.89,0.19,98.94,99.64,0.54,15.32,20.94,0.21,107.24,-3.0,114.7,120.7,10.41,10.85,-6.7,-14.22
1190,14,L,102,116,2,20,8,False,99.64,0.44,11.81,25.89,0.19,98.94,99.64,0.54,15.32,20.94,0.21,107.24,-2.0,107.3,122.7,13.41,3.46,-3.67,-7.83
1191,11,L,123,131,2,22,8,False,99.64,0.44,11.81,25.89,0.19,98.94,99.64,0.54,15.32,20.94,0.21,107.24,-13.0,117.3,116.0,9.12,7.94,-6.28,-7.19
1192,16,L,114,146,2,25,8,False,99.64,0.44,11.81,25.89,0.19,98.94,99.64,0.54,15.32,20.94,0.21,107.24,-6.0,121.7,132.0,5.79,3.06,-4.2,-16.13
1193,10,L,113,136,3,31,8,False,99.64,0.44,11.81,25.89,0.19,98.94,99.64,0.54,15.32,20.94,0.21,107.24,-8.0,112.0,118.0,10.57,7.71,-6.55,-12.66
1194,9,L,109,113,3,33,8,False,99.64,0.44,11.81,25.89,0.19,98.94,99.64,0.54,15.32,20.94,0.21,107.24,-5.0,119.7,117.7,7.73,10.73,-4.77,-12.7
1195,10,L,110,112,3,37,8,False,99.64,0.44,11.81,25.89,0.19,98.94,99.64,0.54,15.32,20.94,0.21,107.24,-1.0,114.0,124.7,7.06,7.71,-9.48,-16.53
1196,17,L,117,124,4,38,8,False,99.64,0.44,11.81,25.89,0.19,98.94,99.64,0.54,15.32,20.94,0.21,107.24,1.0,118.7,113.3,7.72,10.71,-9.49,-12.76
1197,16,L,135,141,4,39,8,False,99.64,0.44,11.81,25.89,0.19,98.94,99.64,0.54,15.32,20.94,0.21,107.24,-23.0,116.3,130.7,6.3,8.23,-6.74,-12.96
1198,16,L,113,122,4,40,8,False,99.64,0.44,11.81,25.89,0.19,98.94,99.64,0.54,15.32,20.94,0.21,107.24,-2.0,122.3,135.7,6.3,8.23,-6.74,-12.96
1199,12,L,125,136,6,43,8,False,99.64,0.44,11.81,25.89,0.19,98.94,99.64,0.54,15.32,20.94,0.21,107.24,-6.0,108.0,114.7,10.57,9.03,-8.21,-6.89
1200,12,L,106,112,8,45,8,False,99.64,0.44,11.81,25.89,0.19,98.94,99.64,0.54,15.32,20.94,0.21,107.24,-2.0,115.7,124.7,4.28,12.66,-14.4,-9.01
1201,13,L,111,125,8,46,8,False,99.64,0.44,11.81,25.89,0.19,98.94,99.64,0.54,15.32,20.94,0.21,107.24,-15.0,115.0,128.3,4.99,11.43,-16.13,-12.06
1202,11,L,115,129,8,48,8,False,99.64,0.44,11.81,25.89,0.19,98.94,99.64,0.54,15.32,20.94,0.21,107.24,-20.0,119.3,127.3,4.99,9.8,-12.8,-12.75
1203,15,L,110,118,9,53,8,False,99.64,0.44,11.81,25.89,0.19,98.94,99.64,0.54,15.32,20.94,0.21,107.24,-1.0,102.3,111.0,10.41,7.94,-15.6,-10.62
1204,15,L,95,108,12,55,8,False,99.64,0.44,11.81,25.89,0.19,98.94,99.64,0.54,15.32,20.94,0.21,107.24,-3.0,105.7,113.0,7.32,7.94,-18.88,-13.72
1205,15,L,101,104,12,56,8,False,99.64,0.44,11.81,25.89,0.19,98.94,99.64,0.54,15.32,20.94,0.21,107.24,-1.0,102.3,109.7,7.32,4.01,-18.88,-11.11
1206,11,L,103,122,12,58,8,False,99.64,0.44,11.81,25.89,0.19,98.94,99.64,0.54,15.32,20.94,0.21,107.24,-4.0,117.0,132.0,0.29,10.1,-19.76,-12.17
1207,17,L,91,106,12,62,8,False,99.64,0.44,11.81,25.89,0.19,98.94,99.64,0.54,15.32,20.94,0.21,107.24,-1.0,122.7,115.3,-2.47,9.33,-17.57,-16.86
1208,14,L,108,110,13,63,8,False,99.64,0.44,11.81,25.89,0.19,98.94,99.64,0.54,15.32,20.94,0.21,107.24,-18.0,105.7,117.3,1.1,-7.42,-19.8,-7.26
1209,14,L,90,108,13,65,8,False,99.64,0.44,11.81,25.89,0.19,98.94,99.64,0.54,15.32,20.94,0.21,107.24,-1.0,104.3,113.3,-6.5,-13.45,-15.32,-6.85
1210,10,W,106,95,1,1,9,False,104.8,0.55,17.23,19.13,0.18,103.9,104.8,0.51,11.97,15.4,0.13,102.1,1.0,119.0,103.3,11.64,10.08,-6.2,-9.96
1211,17,L,110,116,6,6,9,False,106.8,0.56,16.51,20.64,0.21,107.7,106.8,0.52,10.99,14.0,0.13,104.37,-1.0,106.3,107.3,8.51,10.71,-7.64,-13.23
1212,17,L,101,104,6,7,9,False,108.3,0.54,15.85,19.39,0.22,106.13,108.3,0.53,12.59,13.43,0.12,102.36,-3.0,105.0,106.3,3.32,10.71,-9.12,-11.77
1213,10,W,121,116,6,8,9,False,106.63,0.55,16.53,19.72,0.2,105.91,106.63,0.52,11.85,14.28,0.13,102.94,2.0,114.3,101.3,10.87,12.01,-7.89,-18.37
1214,12,W,120,114,8,10,9,False,106.63,0.55,16.53,19.72,0.2,105.91,106.63,0.52,11.85,14.28,0.13,102.94,-1.0,121.7,119.7,7.75,12.66,-13.13,-9.2
1215,12,L,112,113,9,12,9,False,106.63,0.55,16.53,19.72,0.2,105.91,106.63,0.52,11.85,14.28,0.13,102.94,1.0,120.3,113.0,6.19,12.66,-8.84,-9.2
1216,12,L,113,121,10,15,9,False,106.63,0.55,16.53,19.72,0.2,105.91,106.63,0.52,11.85,14.28,0.13,102.94,-1.0,119.3,120.3,5.25,2.4,-5.6,-7.95
1217,15,L,102,114,15,17,9,False,106.63,0.55,16.53,19.72,0.2,105.91,106.63,0.52,11.85,14.28,0.13,102.94,-3.0,116.7,110.0,5.25,0.65,-9.65,-8.98
1218,16,L,118,129,18,22,9,False,106.63,0.55,16.53,19.72,0.2,105.91,106.63,0.52,11.85,14.28,0.13,102.94,1.0,119.3,117.7,-1.69,8.23,-15.2,-15.78
1219,14,L,107,116,18,23,9,False,106.63,0.55,16.53,19.72,0.2,105.91,106.63,0.52,11.85,14.28,0.13,102.94,-3.0,117.0,128.0,7.43,-0.12,-14.98,-10.6
1220,13,L,144,145,19,25,9,False,106.63,0.55,16.53,19.72,0.2,105.91,106.63,0.52,11.85,14.28,0.13,102.94,-1.0,107.7,110.7,8.22,13.81,-14.95,-15.22
1221,14,W,121,101,20,24,9,False,106.63,0.55,16.53,19.72,0.2,105.91,106.63,0.52,11.85,14.28,0.13,102.94,-2.0,112.0,126.7,8.22,-6.2,-17.42,-6.65
1222,11,W,131,109,23,25,9,False,106.63,0.55,16.53,19.72,0.2,105.91,106.63,0.52,11.85,14.28,0.13,102.94,-2.0,113.3,119.3,2.1,10.1,-12.86,-5.17
1223,12,L,125,130,26,27,9,False,106.63,0.55,16.53,19.72,0.2,105.91,106.63,0.52,11.85,14.28,0.13,102.94,-3.0,115.0,116.0,8.22,3.31,-12.3,-11.82
1224,13,W,128,110,27,26,9,False,106.63,0.55,16.53,19.72,0.2,105.91,106.63,0.52,11.85,14.28,0.13,102.94,-2.0,122.0,124.3,2.1,6.91,-9.54,-16.73
