Date,Opponent,Resultado,Tm,Opp,W,L,Streak,Team,Is_Playoffs,Previous_Team_Pace,Previous_Team_eFG%,Previous_Team_TOV%,Previous_Team_ORB%,Previous_Team_FT/FGA,Previous_Team_ORtg,Previous_Opponent_Pace,Previous_Opponent_eFG%,Previous_Opponent_TOV%,Previous_Opponent_ORB%,Previous_Opponent_FT/FGA,Previous_Opponent_ORtg,GmSc_Starters_Team,GmSc_Starters_Opp,GmSc_Bench_Team,GmSc_Bench_Opp
20231101,IND,W,155,104,3,0,2,BOS,False,93.53,0.49,12.9,27.6,0.21,109.2,101.23,0.59,12.6,33.3,0.3,127.53,17.16,9.39,3.54,7.0
20231101,CLE,L,89,95,2,2,1,NYK,False,98.13,0.52,11.77,27.73,0.2,114.93,95.13,0.51,13.3,27.27,0.21,112.23,8.75,12.37,4.18,5.1
20231101,OKC,W,110,106,2,1,-2,NOP,False,100.13,0.51,13.27,20.2,0.15,102.83,101.47,0.55,12.87,24.37,0.17,113.87,10.46,13.05,2.17,3.19
20231101,ATL,L,121,130,1,2,-4,WAS,False,104.73,0.51,11.7,22.2,0.21,108.2,101.43,0.56,16.17,26.37,0.17,111.5,10.41,14.62,5.76,4.63
20231031,LAC,L,102,118,2,1,1,ORL,False,96.1,0.51,12.27,29.93,0.22,111.4,102.37,0.55,11.93,26.63,0.19,116.57,9.87,14.59,5.71,3.46
20231031,CLE,W,109,91,1,2,3,NYK,False,95.7,0.5,11.7,25.13,0.25,111.67,95.13,0.51,13.3,27.27,0.21,112.23,10.17,14.97,3.36,2.64
20231031,SAS,L,114,115,2,1,6,PHO,False,100.87,0.52,15.53,25.67,0.22,109.0,103.77,0.57,12.63,25.07,0.14,115.37,10.97,9.47,5.71,7.44
20231030,GSW,L,102,130,2,0,-1,NOP,False,98.93,0.53,13.4,23.97,0.19,109.77,96.6,0.53,8.87,16.73,0.25,111.57,10.72,11.37,3.96,5.5
20231030,MIN,W,127,113,1,2,-1,ATL,False,101.3,0.53,11.0,27.0,0.22,117.6,,,,,,,13.31,13.1,4.27,3.28
20231030,MIL,L,114,122,1,2,3,MIA,False,100.93,0.52,12.17,19.3,0.14,107.03,104.03,0.53,10.17,16.33,0.22,113.43,9.71,13.81,4.32,3.72
20231030,CHO,W,133,121,0,2,2,BRK,False,97.5,0.59,14.0,28.47,0.17,121.83,104.23,0.49,16.53,26.6,0.21,101.57,11.51,12.25,7.66,7.22
20231030,MEM,W,125,110,2,0,-1,DAL,False,97.77,0.66,11.97,11.77,0.2,127.53,101.27,0.6,14.83,21.53,0.18,118.33,10.66,12.08,5.48,5.37
20231030,DET,W,124,112,2,1,1,OKC,False,100.2,0.55,13.43,14.43,0.17,108.83,95.93,0.53,10.3,21.93,0.26,116.97,12.69,11.21,5.1,5.62
20231030,DEN,L,102,110,1,2,1,UTA,False,103.17,0.52,11.33,27.83,0.15,115.03,98.5,0.47,12.0,25.1,0.18,101.57,10.09,14.88,5.1,3.53
20231030,LAL,L,103,106,2,0,-1,ORL,False,96.67,0.52,13.1,30.43,0.24,113.17,99.1,0.44,10.43,26.53,0.16,101.57,9.17,13.28,5.66,2.33
20231030,TOR,W,99,91,0,3,-1,POR,False,103.3,0.53,12.03,19.7,0.17,109.23,98.8,0.44,11.33,24.37,0.2,100.43,6.24,11.6,4.81,3.04
20231030,IND,W,112,105,1,2,-2,CHI,False,93.87,0.47,7.37,18.8,0.15,105.17,101.23,0.59,12.6,33.3,0.3,127.53,9.45,12.91,4.6,8.94
20231030,BOS,L,107,126,1,1,1,WAS,False,105.07,0.51,10.93,23.37,0.19,108.5,93.53,0.51,9.63,24.53,0.17,113.0,9.49,16.16,5.88,4.04
20231029,DEN,L,95,128,2,0,1,OKC,False,101.2,0.54,15.27,17.23,0.19,107.83,98.5,0.47,12.0,25.1,0.18,101.57,13.52,14.03,5.69,2.14
20231029,POR,W,126,98,1,1,4,PHI,False,96.47,0.53,12.57,16.97,0.22,110.13,103.3,0.65,13.07,31.9,0.19,133.93,12.24,6.43,2.93,5.08
20231029,LAC,L,83,123,1,1,-4,SAS,False,106.2,0.57,13.3,24.43,0.2,116.27,102.37,0.55,11.93,26.63,0.19,116.57,13.01,13.88,8.45,5.53
20231029,MIL,W,127,110,0,2,-1,ATL,False,99.53,0.52,9.0,21.17,0.19,117.07,104.03,0.53,10.17,16.33,0.22,113.43,13.15,14.07,4.8,4.32
20231029,LAL,W,132,127,1,1,5,SAC,False,101.6,0.5,9.43,26.53,0.18,112.77,99.1,0.44,10.43,26.53,0.16,101.57,12.44,13.96,2.69,2.45
20231029,HOU,W,106,95,1,1,1,GSW,False,97.77,0.52,12.7,25.57,0.12,109.93,99.07,0.65,8.4,24.47,0.23,139.47,11.45,10.67,6.36,3.43
20231028,UTA,W,126,104,1,1,2,PHO,False,100.77,0.51,16.73,21.23,0.17,100.3,103.5,0.58,12.27,16.33,0.21,116.1,8.47,13.3,7.72,6.41
20231028,MIN,L,90,106,1,1,1,MIA,False,101.2,0.58,11.97,20.37,0.17,117.4,,,,,,,8.25,13.51,5.09,3.46
20231028,NYK,W,96,87,1,0,2,NOP,False,100.17,0.52,13.6,29.27,0.26,112.5,95.37,0.52,10.7,19.27,0.28,113.03,14.22,11.09,2.24,3.39
20231028,TOR,W,114,107,0,1,2,PHI,False,97.07,0.48,12.97,12.87,0.22,99.57,98.8,0.44,11.33,24.37,0.2,100.43,10.42,10.69,3.84,2.97
20231028,IND,L,113,125,1,1,1,CLE,False,94.53,0.54,10.77,27.33,0.22,119.27,101.23,0.59,12.6,33.3,0.3,127.53,9.29,13.35,3.32,9.01
20231028,DET,L,102,118,1,1,2,CHI,False,96.63,0.51,8.6,16.37,0.15,106.4,95.93,0.53,10.3,21.93,0.26,116.97,8.44,8.67,4.68,5.35
20231028,MEM,W,113,106,0,1,4,WAS,False,105.47,0.5,12.27,24.93,0.24,108.4,101.27,0.6,14.83,21.53,0.18,118.33,9.89,9.85,5.45,4.26
20231027,CHI,L,103,104,1,0,-1,TOR,False,99.07,0.51,10.9,23.2,0.16,108.83,96.63,0.48,14.4,22.3,0.19,101.8,10.41,10.54,4.1,4.3
20231027,MEM,W,108,104,1,0,3,DEN,False,94.17,0.56,11.03,20.73,0.15,113.8,101.27,0.6,14.83,21.53,0.18,118.33,15.27,9.5,1.65,3.66
20231027,GSW,L,114,122,1,0,-1,SAC,False,101.6,0.49,10.7,30.83,0.18,114.03,97.77,0.55,10.97,17.03,0.26,113.43,10.94,10.31,3.82,6.91
20231027,HOU,W,126,122,0,1,-2,SAS,False,108.0,0.58,12.13,22.9,0.19,119.7,99.07,0.65,8.4,24.47,0.23,139.47,11.19,8.76,9.79,2.71
20231027,DAL,L,120,125,0,1,-1,BRK,False,96.2,0.56,12.4,25.83,0.18,117.27,97.77,0.56,11.23,30.0,0.22,122.77,8.94,13.51,5.74,5.69
20231027,CLE,W,108,105,1,0,1,OKC,False,99.77,0.56,14.7,19.57,0.18,111.57,94.53,0.52,15.9,28.83,0.24,110.97,12.87,9.51,7.14,4.5
20231027,DET,L,99,111,1,0,2,CHO,False,100.47,0.52,17.53,17.07,0.21,101.4,95.93,0.53,10.3,21.93,0.26,116.97,15.71,10.47,8.15,5.47
20231027,LAC,W,120,118,0,1,2,UTA,False,104.0,0.55,11.4,20.9,0.17,114.1,102.37,0.55,11.93,26.63,0.19,116.57,13.89,15.57,6.22,4.71
20231027,MIA,W,119,111,1,0,-1,BOS,False,88.73,0.51,12.1,27.47,0.23,112.47,101.2,0.52,13.63,23.17,0.19,107.6,16.09,11.26,4.21,5.51
20231027,ATL,W,126,120,0,1,3,NYK,False,92.23,0.5,13.1,29.23,0.32,111.2,99.53,0.59,10.4,25.97,0.16,121.07,11.35,12.27,2.76,5.93
20231027,POR,W,102,97,1,0,-1,ORL,False,97.43,0.48,14.8,32.5,0.21,106.2,103.3,0.65,13.07,31.9,0.19,133.93,8.28,8.54,5.55,5.22
20231026,MIL,L,117,118,0,0,-1,PHI,False,94.37,0.47,12.47,17.77,0.24,102.17,104.03,0.53,10.17,16.33,0.22,113.43,10.71,14.87,3.27,4.63
20231026,LAL,L,95,100,1,0,-1,PHO,False,98.9,0.51,12.87,19.23,0.17,104.47,99.1,0.44,10.43,26.53,0.16,101.57,9.14,14.3,7.98,2.5
20231025,MEM,W,111,104,0,0,1,NOP,False,98.17,0.53,11.53,24.03,0.27,115.47,101.27,0.6,14.83,21.53,0.18,118.33,16.77,9.91,2.85,3.7
20231025,MIA,L,102,103,0,0,-10,DET,False,97.07,0.56,12.07,23.27,0.25,117.37,101.2,0.52,13.63,23.17,0.19,107.6,10.62,11.97,5.88,4.93
20231025,DAL,L,119,126,0,0,1,SAS,False,105.93,0.57,11.07,26.43,0.19,120.7,97.77,0.56,11.23,30.0,0.22,122.77,13.82,10.33,9.26,7.06
20231025,CHI,W,124,104,0,0,2,OKC,False,100.47,0.49,13.23,24.97,0.19,107.4,96.63,0.48,14.4,22.3,0.19,101.8,13.5,11.03,6.32,4.27
20231025,HOU,W,116,86,0,0,1,ORL,False,99.1,0.46,16.6,25.8,0.18,96.8,99.07,0.65,8.4,24.47,0.23,139.47,11.07,12.05,5.88,6.05
20231025,BOS,L,104,108,0,0,9,NYK,False,91.3,0.53,15.5,25.93,0.35,111.23,88.73,0.52,11.47,26.73,0.14,113.83,13.27,16.96,2.05,4.32
20231025,UTA,W,130,114,0,0,2,SAC,False,102.8,0.48,12.7,30.5,0.21,108.13,104.0,0.56,10.43,18.43,0.21,116.93,9.8,14.84,4.14,10.26
20231025,LAC,L,111,123,0,0,-3,POR,False,106.4,0.55,11.4,16.03,0.17,110.9,102.37,0.55,11.93,26.63,0.19,116.57,8.81,14.1,6.41,8.09
20231025,MIN,W,97,94,0,0,3,TOR,False,96.93,0.51,9.17,25.97,0.16,112.7,,,,,,,9.62,15.49,4.79,2.94
20231025,IND,L,120,143,0,0,2,WAS,False,103.4,0.5,12.37,26.2,0.23,109.27,101.23,0.59,12.6,33.3,0.3,127.53,8.7,12.42,6.09,12.32
20231025,CHO,L,110,116,0,0,-1,ATL,False,100.33,0.54,9.0,20.53,0.17,119.73,100.47,0.52,12.27,24.4,0.2,109.1,14.61,15.85,4.81,11.49
20231025,CLE,L,113,114,0,0,-5,BRK,False,95.53,0.59,10.87,22.17,0.18,121.53,94.53,0.52,15.9,28.83,0.24,110.97,11.42,7.62,7.37,5.12
20231024,GSW,W,108,104,0,0,-2,PHO,False,96.27,0.56,11.73,19.2,0.22,114.9,97.77,0.55,10.97,17.03,0.26,113.43,12.92,11.19,8.13,8.11
20231024,LAL,W,119,107,0,0,6,DEN,False,92.57,0.54,11.73,25.27,0.21,112.3,99.1,0.44,10.43,26.53,0.16,101.57,13.98,14.57,2.07,3.62
20230612,MIA,W,94,89,15,4,2,DEN,True,89.5,0.57,11.9,26.3,0.24,121.07,101.2,0.52,13.63,23.17,0.19,107.6,14.29,10.36,2.92,4.17
20230609,MIA,W,108,95,14,4,1,DEN,True,89.77,0.56,12.53,26.67,0.24,119.23,101.2,0.52,13.63,23.17,0.19,107.6,14.87,11.39,2.42,3.16
20230607,MIA,W,109,94,13,4,-1,DEN,True,90.1,0.57,11.6,23.57,0.23,120.3,101.2,0.52,13.63,23.17,0.19,107.6,15.88,11.42,1.97,4.11
20230604,MIA,L,108,111,13,3,7,DEN,True,92.83,0.57,8.83,18.47,0.2,120.6,101.2,0.52,13.63,23.17,0.19,107.6,17.23,9.71,1.74,5.54
20230601,MIA,W,104,93,12,3,2,DEN,True,95.93,0.56,10.4,21.0,0.19,118.4,101.2,0.52,13.63,23.17,0.19,107.6,16.72,11.45,1.78,4.25
20230529,MIA,L,84,103,11,8,3,BOS,True,89.03,0.57,10.5,26.03,0.23,123.63,101.2,0.52,13.63,23.17,0.19,107.6,16.11,11.79,2.67,3.73
20230527,MIA,W,104,103,10,8,2,BOS,True,91.57,0.56,10.87,29.23,0.15,119.87,101.2,0.52,13.63,23.17,0.19,107.6,13.18,11.33,3.7,4.29
20230525,MIA,W,110,97,9,8,1,BOS,True,95.4,0.54,12.2,23.7,0.18,113.0,101.2,0.52,13.63,23.17,0.19,107.6,10.05,9.21,3.83,5.01
20230523,MIA,W,116,99,8,8,-3,BOS,True,97.13,0.52,13.53,25.83,0.22,110.83,101.2,0.52,13.63,23.17,0.19,107.6,9.26,13.18,4.13,5.08
20230522,LAL,W,113,111,11,3,5,DEN,True,96.97,0.58,10.2,24.57,0.18,123.7,99.1,0.44,10.43,26.53,0.16,101.57,17.7,16.66,2.02,1.34
20230521,MIA,L,102,128,8,7,-2,BOS,True,98.27,0.6,12.13,19.4,0.24,122.3,101.2,0.52,13.63,23.17,0.19,107.6,12.76,12.49,3.45,5.02
20230520,LAL,W,119,108,10,3,4,DEN,True,96.67,0.54,11.77,31.4,0.25,121.6,99.1,0.44,10.43,26.53,0.16,101.57,18.19,16.25,1.79,3.2
20230519,MIA,L,105,111,8,6,-1,BOS,True,100.97,0.61,11.67,20.77,0.2,124.23,101.2,0.52,13.63,23.17,0.19,107.6,14.19,11.97,2.59,4.77
20230518,LAL,W,108,103,9,3,3,DEN,True,93.6,0.54,10.27,30.7,0.23,121.5,99.1,0.44,10.43,26.53,0.16,101.57,18.63,15.69,2.38,3.24
20230517,MIA,L,116,123,8,5,-2,BOS,True,100.7,0.58,10.47,18.47,0.2,120.43,101.2,0.52,13.63,23.17,0.19,107.6,13.24,11.14,2.61,4.75
20230516,LAL,W,132,126,8,3,3,DEN,True,94.77,0.54,11.77,23.57,0.21,115.8,99.1,0.44,10.43,26.53,0.16,101.57,17.81,14.62,2.36,2.68
20230514,BOS,L,88,112,7,3,-1,PHI,True,91.0,0.51,10.77,21.63,0.24,112.67,100.7,0.48,12.83,19.5,0.14,98.17,15.47,12.41,2.28,3.11
20230512,MIA,L,92,96,6,4,1,NYK,True,94.43,0.51,15.17,28.6,0.27,105.83,101.2,0.52,13.63,23.17,0.19,107.6,11.93,11.11,1.11,4.32
20230512,LAL,L,101,122,6,6,1,GSW,True,99.77,0.53,15.03,23.43,0.13,106.5,99.1,0.44,10.43,26.53,0.16,101.57,12.48,14.08,3.16,2.55
20230511,DEN,L,100,125,6,4,-1,PHO,True,97.47,0.56,9.8,22.9,0.22,120.6,94.77,0.53,11.93,20.87,0.26,113.7,14.98,16.97,3.9,2.35
20230511,BOS,L,86,95,7,2,2,PHI,True,90.73,0.54,11.4,24.3,0.27,118.6,100.7,0.48,12.83,19.5,0.14,98.17,15.08,13.52,2.78,3.3
20230510,MIA,W,112,103,5,4,-2,NYK,True,93.57,0.49,12.73,25.9,0.22,106.63,101.2,0.52,13.63,23.17,0.19,107.6,10.85,12.13,1.7,4.52
20230510,LAL,W,121,106,5,6,-2,GSW,True,99.67,0.54,14.9,25.77,0.11,108.63,99.1,0.44,10.43,26.53,0.16,101.57,12.07,11.57,3.19,4.12
20230509,DEN,L,102,118,6,3,2,PHO,True,95.67,0.54,9.83,25.13,0.17,117.23,94.77,0.53,11.93,20.87,0.26,113.7,13.66,15.99,3.36,3.4
20230509,BOS,W,115,103,6,2,1,PHI,True,91.17,0.49,11.47,20.5,0.25,108.2,100.7,0.48,12.83,19.5,0.14,98.17,12.42,13.78,2.69,5.19
20230508,LAL,L,101,104,5,5,-1,GSW,True,100.03,0.53,12.23,27.43,0.09,112.0,99.1,0.44,10.43,26.53,0.16,101.57,10.81,13.07,4.49,4.4
20230508,MIA,L,101,109,5,3,-1,NYK,True,93.9,0.48,11.3,28.83,0.19,106.27,101.2,0.52,13.63,23.17,0.19,107.6,10.05,12.47,2.93,4.54
20230507,DEN,W,129,124,5,3,1,PHO,True,97.0,0.51,10.73,19.87,0.13,107.9,94.77,0.53,11.93,20.87,0.26,113.7,12.41,15.67,2.56,3.61
20230507,BOS,W,116,115,5,2,-2,PHI,True,93.23,0.51,11.33,18.23,0.23,110.5,100.7,0.48,12.83,19.5,0.14,98.17,11.4,13.64,3.53,5.32
20230506,LAL,L,97,127,5,4,1,GSW,True,98.77,0.54,11.9,22.8,0.1,112.93,99.1,0.44,10.43,26.53,0.16,101.57,12.13,13.64,4.57,3.55
20230506,MIA,L,86,105,5,2,1,NYK,True,91.27,0.52,11.67,32.83,0.22,116.3,101.2,0.52,13.63,23.17,0.19,107.6,13.21,15.48,2.35,4.67
20230505,DEN,W,121,114,4,3,-2,PHO,True,96.6,0.53,10.7,23.47,0.15,113.33,94.77,0.53,11.93,20.87,0.26,113.7,13.55,15.65,2.4,3.64
20230505,BOS,L,102,114,5,1,-1,PHI,True,91.87,0.49,9.93,22.0,0.18,109.87,100.7,0.48,12.83,19.5,0.14,98.17,11.92,14.67,3.76,5.79
20230504,LAL,W,127,100,4,4,-1,GSW,True,98.8,0.54,13.1,25.1,0.13,110.9,99.1,0.44,10.43,26.53,0.16,101.57,10.18,15.24,4.93,2.62
20230503,BOS,L,87,121,5,0,5,PHI,True,89.83,0.54,10.57,27.37,0.14,117.57,100.7,0.48,12.83,19.5,0.14,98.17,13.87,15.86,5.19,5.92
20230502,LAL,L,112,117,4,3,-1,GSW,True,98.33,0.53,14.43,28.1,0.22,113.83,99.1,0.44,10.43,26.53,0.16,101.57,14.46,14.65,2.82,2.48
20230502,MIA,W,111,105,4,2,-1,NYK,True,90.93,0.5,12.43,36.1,0.21,113.37,101.2,0.52,13.63,23.17,0.19,107.6,12.57,8.95,2.62,3.96
20230501,BOS,W,119,115,4,0,1,PHI,True,89.83,0.51,13.93,30.9,0.15,109.07,100.7,0.48,12.83,19.5,0.14,98.17,10.79,15.51,4.09,6.8
20230501,DEN,L,87,97,4,2,-1,PHO,True,98.23,0.57,12.87,27.93,0.21,120.33,94.77,0.53,11.93,20.87,0.26,113.7,17.93,15.89,2.46,3.47
20230430,MIA,L,101,108,4,1,2,NYK,True,90.5,0.51,12.83,35.5,0.21,113.13,101.2,0.52,13.63,23.17,0.19,107.6,13.37,12.83,2.6,5.38
20230430,GSW,L,100,120,3,3,1,SAC,True,104.7,0.52,13.17,29.67,0.2,114.33,98.33,0.55,12.3,26.77,0.17,115.33,11.5,14.89,4.61,3.44
20230429,DEN,L,107,125,4,1,7,PHO,True,100.4,0.56,11.47,31.63,0.29,125.07,94.77,0.53,11.93,20.87,0.26,113.7,19.41,15.27,3.81,3.96
20230428,GSW,W,118,99,2,3,-3,SAC,True,103.5,0.5,12.3,25.47,0.19,108.77,98.33,0.55,12.3,26.77,0.17,115.33,12.01,15.75,3.59,5.17
20230428,MEM,W,125,85,3,2,-1,LAL,True,98.9,0.48,12.4,26.93,0.22,106.47,101.27,0.6,14.83,21.53,0.18,118.33,13.95,13.19,1.63,2.19
20230427,BOS,L,120,128,2,3,1,ATL,True,102.23,0.57,11.47,23.0,0.15,120.73,100.7,0.48,12.83,19.5,0.14,98.17,14.8,13.99,5.36,7.19
20230426,MEM,L,99,116,3,1,2,LAL,True,97.3,0.48,12.63,25.43,0.23,106.07,101.27,0.6,14.83,21.53,0.18,118.33,12.79,12.14,2.68,5.27
20230426,GSW,L,116,123,2,2,-2,SAC,True,102.17,0.49,10.97,25.47,0.18,109.57,98.33,0.55,12.3,26.77,0.17,115.33,12.1,14.45,3.56,4.04
20230426,MIL,W,128,126,3,1,2,MIA,True,100.73,0.61,14.2,20.33,0.2,119.87,104.03,0.53,10.17,16.33,0.22,113.43,11.5,13.99,6.45,4.98
20230426,CLE,W,106,95,3,1,2,NYK,True,91.17,0.48,14.1,31.97,0.22,106.43,94.53,0.52,15.9,28.83,0.24,110.97,11.37,11.97,2.69,3.02
20230425,BOS,W,119,117,1,3,-1,ATL,True,102.93,0.55,13.17,28.93,0.13,115.57,100.7,0.48,12.83,19.5,0.14,98.17,11.53,15.11,6.17,7.31
20230425,MIN,W,112,109,3,1,-1,DEN,True,94.03,0.58,11.37,21.03,0.16,120.37,,,,,,,15.63,15.01,3.98,1.42
20230425,LAC,W,136,130,3,1,3,PHO,True,97.8,0.57,12.43,31.1,0.27,124.2,102.37,0.55,11.93,26.63,0.19,116.57,18.47,10.59,3.94,2.81
20230424,MIL,W,119,114,2,1,1,MIA,True,101.3,0.65,14.4,16.57,0.18,122.8,104.03,0.53,10.17,16.33,0.22,113.43,12.68,14.58,6.11,5.49
20230424,MEM,W,117,111,2,1,1,LAL,True,98.9,0.52,13.2,24.77,0.19,111.6,101.27,0.6,14.83,21.53,0.18,118.33,13.6,12.09,2.9,5.54
20230423,GSW,L,125,126,2,1,-1,SAC,True,102.5,0.49,11.67,28.7,0.22,109.5,98.33,0.55,12.3,26.77,0.17,115.33,11.09,13.01,4.08,5.46
20230423,BOS,L,121,129,1,2,1,ATL,True,101.2,0.52,12.93,29.5,0.12,110.23,100.7,0.48,12.83,19.5,0.14,98.17,11.8,15.61,5.54,9.2
20230423,CLE,W,102,93,2,1,1,NYK,True,92.13,0.47,14.57,31.67,0.22,104.9,94.53,0.52,15.9,28.83,0.24,110.97,10.75,12.39,2.92,3.19
20230423,MIN,L,108,114,3,0,3,DEN,True,95.1,0.6,11.27,22.27,0.16,123.1,,,,,,,15.41,12.43,4.46,2.68
20230422,LAC,W,112,100,2,1,2,PHO,True,99.0,0.56,10.3,23.83,0.29,122.17,102.37,0.55,11.93,26.63,0.19,116.57,18.11,10.62,3.81,3.08
20230422,MEM,W,111,101,1,1,-1,LAL,True,96.97,0.51,14.1,25.13,0.19,109.23,101.27,0.6,14.83,21.53,0.18,118.33,14.32,13.43,3.18,7.36
20230422,BRK,W,96,88,3,0,3,PHI,True,89.47,0.56,13.7,31.07,0.15,118.83,95.53,0.54,11.03,26.73,0.16,114.77,12.05,11.91,5.22,4.96
20230422,MIL,W,121,99,1,1,-1,MIA,True,103.6,0.59,12.9,14.73,0.19,113.0,104.03,0.53,10.17,16.33,0.22,113.43,11.67,13.6,7.22,6.0
20230421,MIN,W,120,111,2,0,2,DEN,True,96.17,0.56,12.3,25.93,0.16,116.23,,,,,,,14.55,10.91,5.0,3.75
20230421,CLE,W,99,79,1,1,-1,NYK,True,98.3,0.48,13.9,34.0,0.23,110.07,94.53,0.52,15.9,28.83,0.24,110.97,10.2,14.6,5.51,4.89
20230421,BOS,W,130,122,0,2,-2,ATL,True,99.67,0.48,10.87,32.03,0.13,107.4,100.7,0.48,12.83,19.5,0.14,98.17,12.57,14.33,5.64,8.22
20230420,LAC,W,129,124,1,1,1,PHO,True,98.3,0.55,8.77,21.47,0.21,118.1,102.37,0.55,11.93,26.63,0.19,116.57,16.89,9.28,4.55,3.06
20230420,GSW,L,97,114,2,0,2,SAC,True,100.63,0.51,12.1,27.9,0.2,110.67,98.33,0.55,12.3,26.77,0.17,115.33,11.37,13.39,4.13,5.39
20230420,BRK,W,102,97,2,0,2,PHI,True,94.7,0.57,12.37,30.8,0.16,123.3,95.53,0.54,11.03,26.73,0.16,114.77,12.65,10.5,5.97,5.22
20230419,MEM,L,93,103,1,0,1,LAL,True,99.73,0.55,14.53,29.57,0.22,116.33,101.27,0.6,14.83,21.53,0.18,118.33,14.69,14.4,4.88,7.83
20230419,MIL,L,122,138,1,0,1,MIA,True,102.9,0.54,9.8,17.33,0.18,111.47,104.03,0.53,10.17,16.33,0.22,113.43,11.29,13.62,7.6,6.08
20230419,MIN,W,122,113,1,0,1,DEN,True,98.47,0.52,12.77,28.27,0.13,109.8,,,,,,,11.84,12.8,6.29,3.63
20230418,LAC,W,123,109,0,1,-1,PHO,True,102.0,0.49,7.7,20.43,0.2,108.17,102.37,0.55,11.93,26.63,0.19,116.57,16.45,11.99,5.19,5.93
20230418,CLE,L,90,107,1,0,1,NYK,True,102.97,0.54,13.13,38.57,0.18,120.87,94.53,0.52,15.9,28.83,0.24,110.97,14.19,13.15,5.37,6.31
20230418,BOS,L,106,119,0,1,-1,ATL,True,98.37,0.48,9.07,31.57,0.17,111.6,100.7,0.48,12.83,19.5,0.14,98.17,14.21,11.41,6.37,8.66
20230417,BRK,W,96,84,1,0,1,PHI,True,100.63,0.58,11.33,29.47,0.18,125.87,95.53,0.54,11.03,26.73,0.16,114.77,14.84,11.43,7.48,6.04
20230417,GSW,W,114,106,1,0,1,SAC,True,99.3,0.48,11.57,29.7,0.16,106.4,98.33,0.55,12.3,26.77,0.17,115.33,12.18,14.04,4.44,8.22
20230416,LAC,L,110,115,0,0,-2,PHO,True,99.5,0.53,7.9,21.9,0.18,114.37,102.37,0.55,11.93,26.63,0.19,116.57,16.37,11.89,6.01,6.62
20230416,MIL,W,130,117,0,0,-3,MIA,True,98.07,0.5,8.5,24.8,0.16,111.2,104.03,0.53,10.17,16.33,0.22,113.43,12.82,14.24,7.31,7.65
20230416,MIN,W,109,80,0,0,1,DEN,True,101.5,0.54,12.93,25.37,0.16,112.87,,,,,,,13.14,14.49,7.76,4.55
20230416,MEM,W,128,112,0,0,2,LAL,True,101.6,0.5,14.13,25.87,0.25,109.1,101.27,0.6,14.83,21.53,0.18,118.33,14.27,14.61,4.75,10.04
20230415,GSW,W,126,123,0,0,-2,SAC,True,96.93,0.48,10.53,31.7,0.12,106.93,98.33,0.55,12.3,26.77,0.17,115.33,13.39,15.74,4.0,8.74
20230415,BOS,L,99,112,0,0,-2,ATL,True,98.23,0.55,11.07,30.87,0.17,119.7,100.7,0.48,12.83,19.5,0.14,98.17,14.22,12.59,6.83,9.42
20230415,BRK,W,121,101,0,0,2,PHI,True,102.53,0.58,14.17,21.73,0.18,116.2,95.53,0.54,11.03,26.73,0.16,114.77,12.27,12.27,7.6,6.3
20230415,CLE,W,101,97,0,0,3,NYK,True,105.3,0.59,12.13,31.53,0.15,124.0,94.53,0.52,15.9,28.83,0.24,110.97,15.89,13.69,6.28,6.71
20230414,MIN,L,95,120,41,42,-5,OKC,False,100.93,0.53,11.1,26.0,0.21,116.9,,,,,,,12.49,14.49,6.68,4.55
20230414,MIA,L,91,102,41,42,2,CHI,False,97.37,0.51,9.8,16.43,0.14,105.97,98.07,0.57,10.3,20.57,0.15,117.17,9.65,12.82,5.5,7.31
20230412,OKC,L,118,123,42,40,-1,NOP,False,100.0,0.56,12.63,18.4,0.28,115.5,100.93,0.53,13.2,27.3,0.17,110.3,17.74,12.49,2.32,6.68
20230412,CHI,L,105,109,41,41,1,TOR,False,97.03,0.49,8.83,22.5,0.14,108.43,97.37,0.5,14.2,23.8,0.11,102.0,11.08,9.65,5.03,5.5
20230411,MIN,W,108,102,43,39,2,LAL,False,102.47,0.51,13.13,24.77,0.25,109.6,,,,,,,14.27,14.88,4.75,3.41
20230411,MIA,W,116,105,41,41,-2,ATL,False,98.73,0.55,10.57,27.6,0.17,120.3,98.07,0.57,10.3,20.57,0.15,117.17,14.22,12.82,6.83,7.31
20230409,MIN,L,108,113,42,39,-6,NOP,False,97.7,0.57,12.63,17.6,0.28,116.23,,,,,,,16.05,15.45,2.72,3.75
20230409,LAL,L,117,128,37,44,-3,UTA,False,102.3,0.53,11.37,24.17,0.23,113.63,102.47,0.5,10.77,19.9,0.18,105.6,12.54,14.41,4.78,3.85
20230409,MEM,W,115,100,39,42,1,OKC,False,99.93,0.49,8.7,28.77,0.3,119.1,101.27,0.6,14.83,21.53,0.18,118.33,0.59,5.05,8.01,9.95
20230409,CLE,W,106,95,26,55,-3,CHO,False,99.43,0.52,16.07,19.03,0.18,103.93,94.53,0.52,15.9,28.83,0.24,110.97,11.26,9.75,6.34,4.75
20230409,HOU,L,109,114,35,46,4,WAS,False,105.33,0.53,11.3,22.9,0.24,113.23,99.07,0.65,8.4,24.47,0.23,139.47,7.19,12.87,9.59,1.63
20230409,DET,W,103,81,39,42,1,CHI,False,98.03,0.56,9.5,12.87,0.15,113.63,97.07,0.56,11.7,23.6,0.32,121.87,12.61,12.81,4.23,7.08
